sample_id,class_id,action_name,user_id,trial_id,fold_split,frame_id,timestamp,frame_key,skeleton_json_path,duplicate_json_files_for_frame,people_count,candidate_index,selection_margin,clean_status,selection_reason,use_for_frame_training,retained_segment_index
train__c16__user2__1-1-3,16,Fold_clothes,user2,1-1-3,train,63,2025-06-13_12-27-06.216,2025-06-13_12-27-06.216_00000063,Skeleton/16_Fold_clothes/user2/1-1-3/predictions/Color_2025-06-13_12-27-06.216_00000063.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c16__user2__1-1-3,16,Fold_clothes,user2,1-1-3,train,64,2025-06-13_12-27-06.316,2025-06-13_12-27-06.316_00000064,Skeleton/16_Fold_clothes/user2/1-1-3/predictions/Color_2025-06-13_12-27-06.316_00000064.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c16__user2__1-1-3,16,Fold_clothes,user2,1-1-3,train,65,2025-06-13_12-27-06.416,2025-06-13_12-27-06.416_00000065,Skeleton/16_Fold_clothes/user2/1-1-3/predictions/Color_2025-06-13_12-27-06.416_00000065.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c16__user2__1-1-3,16,Fold_clothes,user2,1-1-3,train,66,2025-06-13_12-27-06.516,2025-06-13_12-27-06.516_00000066,Skeleton/16_Fold_clothes/user2/1-1-3/predictions/Color_2025-06-13_12-27-06.516_00000066.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c16__user2__1-1-3,16,Fold_clothes,user2,1-1-3,train,67,2025-06-13_12-27-06.616,2025-06-13_12-27-06.616_00000067,Skeleton/16_Fold_clothes/user2/1-1-3/predictions/Color_2025-06-13_12-27-06.616_00000067.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c16__user17__6-1-1,16,Fold_clothes,user17,6-1-1,validation,196,2025-06-09_17-29-31.516,2025-06-09_17-29-31.516_00000196,Skeleton/16_Fold_clothes/user17/6-1-1/predictions/Color_2025-06-09_17-29-31.516_00000196.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c16__user17__6-1-1,16,Fold_clothes,user17,6-1-1,validation,207,2025-06-09_17-29-32.616,2025-06-09_17-29-32.616_00000207,Skeleton/16_Fold_clothes/user17/6-1-1/predictions/Color_2025-06-09_17-29-32.616_00000207.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c16__user17__6-1-1,16,Fold_clothes,user17,6-1-1,validation,208,2025-06-09_17-29-32.716,2025-06-09_17-29-32.716_00000208,Skeleton/16_Fold_clothes/user17/6-1-1/predictions/Color_2025-06-09_17-29-32.716_00000208.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c16__user17__6-1-2,16,Fold_clothes,user17,6-1-2,validation,165,2025-06-09_17-30-47.416,2025-06-09_17-30-47.416_00000165,Skeleton/16_Fold_clothes/user17/6-1-2/predictions/Color_2025-06-09_17-30-47.416_00000165.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c16__user17__6-1-3,16,Fold_clothes,user17,6-1-3,validation,143,2025-06-09_17-32-28.216,2025-06-09_17-32-28.216_00000143,Skeleton/16_Fold_clothes/user17/6-1-3/predictions/Color_2025-06-09_17-32-28.216_00000143.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c16__user18__2-1-1,16,Fold_clothes,user18,2-1-1,train,87,2025-06-09_13-59-45.616,2025-06-09_13-59-45.616_00000087,Skeleton/16_Fold_clothes/user18/2-1-1/predictions/Color_2025-06-09_13-59-45.616_00000087.json,1,2,,0.1407542080317886,ambiguous,multi_person_visual_margin_lt_20pct,False,
train__c16__user23__4-3-1,16,Fold_clothes,user23,4-3-1,validation,40,2025-06-12_17-02-30.916,2025-06-12_17-02-30.916_00000040,Skeleton/16_Fold_clothes/user23/4-3-1/predictions/Color_2025-06-12_17-02-30.916_00000040.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c16__user24__4-1-1,16,Fold_clothes,user24,4-1-1,validation,103,2025-06-13_10-26-19.216,2025-06-13_10-26-19.216_00000103,Skeleton/16_Fold_clothes/user24/4-1-1/predictions/Color_2025-06-13_10-26-19.216_00000103.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c16__user24__4-1-3,16,Fold_clothes,user24,4-1-3,validation,46,2025-06-13_10-35-01.516,2025-06-13_10-35-01.516_00000046,Skeleton/16_Fold_clothes/user24/4-1-3/predictions/Color_2025-06-13_10-35-01.516_00000046.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c17__user6__4-1-2,17,Tap_the_keyboard,user6,4-1-2,train,12,2025-05-31_15-42-10.116,2025-05-31_15-42-10.116_00000012,Skeleton/17_Tap_the_keyboard/user6/4-1-2/predictions/Color_2025-05-31_15-42-10.116_00000012.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c17__user9__6-1-3,17,Tap_the_keyboard,user9,6-1-3,train,39,2025-05-31_17-18-49.816,2025-05-31_17-18-49.816_00000039,Skeleton/17_Tap_the_keyboard/user9/6-1-3/predictions/Color_2025-05-31_17-18-49.816_00000039.json,1,2,,0.0114421811379584,ambiguous,multi_person_visual_margin_lt_20pct,False,
train__c17__user9__6-1-3,17,Tap_the_keyboard,user9,6-1-3,train,40,2025-05-31_17-18-49.916,2025-05-31_17-18-49.916_00000040,Skeleton/17_Tap_the_keyboard/user9/6-1-3/predictions/Color_2025-05-31_17-18-49.916_00000040.json,1,2,,0.0079913868673544,ambiguous,multi_person_visual_margin_lt_20pct,False,
train__c17__user9__6-1-3,17,Tap_the_keyboard,user9,6-1-3,train,41,2025-05-31_17-18-50.016,2025-05-31_17-18-50.016_00000041,Skeleton/17_Tap_the_keyboard/user9/6-1-3/predictions/Color_2025-05-31_17-18-50.016_00000041.json,1,2,,0.0295734378926041,ambiguous,multi_person_visual_margin_lt_20pct,False,
train__c17__user9__6-1-3,17,Tap_the_keyboard,user9,6-1-3,train,42,2025-05-31_17-18-50.116,2025-05-31_17-18-50.116_00000042,Skeleton/17_Tap_the_keyboard/user9/6-1-3/predictions/Color_2025-05-31_17-18-50.116_00000042.json,1,2,,0.035275189943188,ambiguous,multi_person_visual_margin_lt_20pct,False,
train__c17__user9__6-1-3,17,Tap_the_keyboard,user9,6-1-3,train,43,2025-05-31_17-18-50.216,2025-05-31_17-18-50.216_00000043,Skeleton/17_Tap_the_keyboard/user9/6-1-3/predictions/Color_2025-05-31_17-18-50.216_00000043.json,1,2,,0.0763897313466602,ambiguous,multi_person_visual_margin_lt_20pct,False,
train__c17__user9__6-1-3,17,Tap_the_keyboard,user9,6-1-3,train,44,2025-05-31_17-18-50.316,2025-05-31_17-18-50.316_00000044,Skeleton/17_Tap_the_keyboard/user9/6-1-3/predictions/Color_2025-05-31_17-18-50.316_00000044.json,1,2,,0.0804513874028571,ambiguous,multi_person_visual_margin_lt_20pct,False,
train__c17__user9__6-1-3,17,Tap_the_keyboard,user9,6-1-3,train,45,2025-05-31_17-18-50.416,2025-05-31_17-18-50.416_00000045,Skeleton/17_Tap_the_keyboard/user9/6-1-3/predictions/Color_2025-05-31_17-18-50.416_00000045.json,1,2,,0.0172818791192351,ambiguous,multi_person_visual_margin_lt_20pct,False,
train__c17__user9__6-1-3,17,Tap_the_keyboard,user9,6-1-3,train,46,2025-05-31_17-18-50.516,2025-05-31_17-18-50.516_00000046,Skeleton/17_Tap_the_keyboard/user9/6-1-3/predictions/Color_2025-05-31_17-18-50.516_00000046.json,1,2,,0.0342989023897903,ambiguous,multi_person_visual_margin_lt_20pct,False,
train__c17__user9__6-1-3,17,Tap_the_keyboard,user9,6-1-3,train,47,2025-05-31_17-18-50.616,2025-05-31_17-18-50.616_00000047,Skeleton/17_Tap_the_keyboard/user9/6-1-3/predictions/Color_2025-05-31_17-18-50.616_00000047.json,1,2,,0.0044188215299398,ambiguous,multi_person_visual_margin_lt_20pct,False,
train__c17__user9__6-1-3,17,Tap_the_keyboard,user9,6-1-3,train,48,2025-05-31_17-18-50.716,2025-05-31_17-18-50.716_00000048,Skeleton/17_Tap_the_keyboard/user9/6-1-3/predictions/Color_2025-05-31_17-18-50.716_00000048.json,1,2,,0.0738932122781823,ambiguous,multi_person_visual_margin_lt_20pct,False,
train__c17__user9__6-1-3,17,Tap_the_keyboard,user9,6-1-3,train,49,2025-05-31_17-18-50.816,2025-05-31_17-18-50.816_00000049,Skeleton/17_Tap_the_keyboard/user9/6-1-3/predictions/Color_2025-05-31_17-18-50.816_00000049.json,1,2,,0.0953712873915878,ambiguous,multi_person_visual_margin_lt_20pct,False,
train__c17__user9__6-1-3,17,Tap_the_keyboard,user9,6-1-3,train,50,2025-05-31_17-18-50.916,2025-05-31_17-18-50.916_00000050,Skeleton/17_Tap_the_keyboard/user9/6-1-3/predictions/Color_2025-05-31_17-18-50.916_00000050.json,1,2,,0.1189025626439119,ambiguous,multi_person_visual_margin_lt_20pct,False,
train__c17__user9__6-1-3,17,Tap_the_keyboard,user9,6-1-3,train,51,2025-05-31_17-18-51.016,2025-05-31_17-18-51.016_00000051,Skeleton/17_Tap_the_keyboard/user9/6-1-3/predictions/Color_2025-05-31_17-18-51.016_00000051.json,1,2,,0.1137144773082155,ambiguous,multi_person_visual_margin_lt_20pct,False,
train__c17__user9__6-1-3,17,Tap_the_keyboard,user9,6-1-3,train,52,2025-05-31_17-18-51.116,2025-05-31_17-18-51.116_00000052,Skeleton/17_Tap_the_keyboard/user9/6-1-3/predictions/Color_2025-05-31_17-18-51.116_00000052.json,1,2,,0.1786187537697598,ambiguous,multi_person_visual_margin_lt_20pct,False,
train__c17__user9__6-1-3,17,Tap_the_keyboard,user9,6-1-3,train,53,2025-05-31_17-18-51.216,2025-05-31_17-18-51.216_00000053,Skeleton/17_Tap_the_keyboard/user9/6-1-3/predictions/Color_2025-05-31_17-18-51.216_00000053.json,1,2,,0.1197675969479141,ambiguous,multi_person_visual_margin_lt_20pct,False,
train__c17__user9__6-1-3,17,Tap_the_keyboard,user9,6-1-3,train,54,2025-05-31_17-18-51.316,2025-05-31_17-18-51.316_00000054,Skeleton/17_Tap_the_keyboard/user9/6-1-3/predictions/Color_2025-05-31_17-18-51.316_00000054.json,1,2,,0.1494468276667197,ambiguous,multi_person_visual_margin_lt_20pct,False,
train__c17__user9__6-1-3,17,Tap_the_keyboard,user9,6-1-3,train,55,2025-05-31_17-18-51.416,2025-05-31_17-18-51.416_00000055,Skeleton/17_Tap_the_keyboard/user9/6-1-3/predictions/Color_2025-05-31_17-18-51.416_00000055.json,1,2,,0.1100980955079841,ambiguous,multi_person_visual_margin_lt_20pct,False,
train__c17__user9__6-1-3,17,Tap_the_keyboard,user9,6-1-3,train,56,2025-05-31_17-18-51.516,2025-05-31_17-18-51.516_00000056,Skeleton/17_Tap_the_keyboard/user9/6-1-3/predictions/Color_2025-05-31_17-18-51.516_00000056.json,1,2,,0.1482060843168742,ambiguous,multi_person_visual_margin_lt_20pct,False,
train__c17__user9__6-1-3,17,Tap_the_keyboard,user9,6-1-3,train,61,2025-05-31_17-18-52.016,2025-05-31_17-18-52.016_00000061,Skeleton/17_Tap_the_keyboard/user9/6-1-3/predictions/Color_2025-05-31_17-18-52.016_00000061.json,1,2,,0.1997138098717844,ambiguous,multi_person_visual_margin_lt_20pct,False,
train__c17__user9__6-1-3,17,Tap_the_keyboard,user9,6-1-3,train,63,2025-05-31_17-18-52.216,2025-05-31_17-18-52.216_00000063,Skeleton/17_Tap_the_keyboard/user9/6-1-3/predictions/Color_2025-05-31_17-18-52.216_00000063.json,1,2,,0.1231147486054203,ambiguous,multi_person_visual_margin_lt_20pct,False,
train__c18__user6__4-1-2,18,Write,user6,4-1-2,train,12,2025-05-31_15-42-10.116,2025-05-31_15-42-10.116_00000012,Skeleton/18_Write/user6/4-1-2/predictions/Color_2025-05-31_15-42-10.116_00000012.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c18__user23__4-1-1,18,Write,user23,4-1-1,validation,64,2025-06-12_16-50-53.316,2025-06-12_16-50-53.316_00000064,Skeleton/18_Write/user23/4-1-1/predictions/Color_2025-06-12_16-50-53.316_00000064.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c18__user23__4-1-1,18,Write,user23,4-1-1,validation,65,2025-06-12_16-50-53.416,2025-06-12_16-50-53.416_00000065,Skeleton/18_Write/user23/4-1-1/predictions/Color_2025-06-12_16-50-53.416_00000065.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c18__user23__4-1-1,18,Write,user23,4-1-1,validation,66,2025-06-12_16-50-53.516,2025-06-12_16-50-53.516_00000066,Skeleton/18_Write/user23/4-1-1/predictions/Color_2025-06-12_16-50-53.516_00000066.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c18__user23__4-1-1,18,Write,user23,4-1-1,validation,67,2025-06-12_16-50-53.616,2025-06-12_16-50-53.616_00000067,Skeleton/18_Write/user23/4-1-1/predictions/Color_2025-06-12_16-50-53.616_00000067.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c18__user23__4-1-1,18,Write,user23,4-1-1,validation,68,2025-06-12_16-50-53.716,2025-06-12_16-50-53.716_00000068,Skeleton/18_Write/user23/4-1-1/predictions/Color_2025-06-12_16-50-53.716_00000068.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c18__user23__4-1-1,18,Write,user23,4-1-1,validation,78,2025-06-12_16-50-54.716,2025-06-12_16-50-54.716_00000078,Skeleton/18_Write/user23/4-1-1/predictions/Color_2025-06-12_16-50-54.716_00000078.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c18__user23__4-1-1,18,Write,user23,4-1-1,validation,79,2025-06-12_16-50-54.816,2025-06-12_16-50-54.816_00000079,Skeleton/18_Write/user23/4-1-1/predictions/Color_2025-06-12_16-50-54.816_00000079.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c21__user24__7-2-3,21,Read_documents,user24,7-2-3,validation,156,2025-06-12_11-38-21.516,2025-06-12_11-38-21.516_00000156,Skeleton/21_Read_documents/user24/7-2-3/predictions/Color_2025-06-12_11-38-21.516_00000156.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c22__user24__7-2-3,22,Turn_pages,user24,7-2-3,validation,156,2025-06-12_11-38-21.516,2025-06-12_11-38-21.516_00000156,Skeleton/22_Turn_pages/user24/7-2-3/predictions/Color_2025-06-12_11-38-21.516_00000156.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c23__user6__4-1-1,23,Listen_to_music_with_headphones,user6,4-1-1,train,138,2025-05-31_15-40-09.716,2025-05-31_15-40-09.716_00000138,Skeleton/23_Listen_to_music_with_headphones/user6/4-1-1/predictions/Color_2025-05-31_15-40-09.716_00000138.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c23__user17__7-1-1,23,Listen_to_music_with_headphones,user17,7-1-1,validation,177,2025-06-09_17-42-20.616,2025-06-09_17-42-20.616_00000177,Skeleton/23_Listen_to_music_with_headphones/user17/7-1-1/predictions/Color_2025-06-09_17-42-20.616_00000177.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c23__user17__7-1-1,23,Listen_to_music_with_headphones,user17,7-1-1,validation,178,2025-06-09_17-42-20.716,2025-06-09_17-42-20.716_00000178,Skeleton/23_Listen_to_music_with_headphones/user17/7-1-1/predictions/Color_2025-06-09_17-42-20.716_00000178.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c23__user17__7-1-1,23,Listen_to_music_with_headphones,user17,7-1-1,validation,179,2025-06-09_17-42-20.816,2025-06-09_17-42-20.816_00000179,Skeleton/23_Listen_to_music_with_headphones/user17/7-1-1/predictions/Color_2025-06-09_17-42-20.816_00000179.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c23__user17__7-1-1,23,Listen_to_music_with_headphones,user17,7-1-1,validation,180,2025-06-09_17-42-20.916,2025-06-09_17-42-20.916_00000180,Skeleton/23_Listen_to_music_with_headphones/user17/7-1-1/predictions/Color_2025-06-09_17-42-20.916_00000180.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c23__user17__7-1-1,23,Listen_to_music_with_headphones,user17,7-1-1,validation,181,2025-06-09_17-42-21.016,2025-06-09_17-42-21.016_00000181,Skeleton/23_Listen_to_music_with_headphones/user17/7-1-1/predictions/Color_2025-06-09_17-42-21.016_00000181.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c23__user17__7-1-1,23,Listen_to_music_with_headphones,user17,7-1-1,validation,182,2025-06-09_17-42-21.116,2025-06-09_17-42-21.116_00000182,Skeleton/23_Listen_to_music_with_headphones/user17/7-1-1/predictions/Color_2025-06-09_17-42-21.116_00000182.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c23__user17__7-1-1,23,Listen_to_music_with_headphones,user17,7-1-1,validation,183,2025-06-09_17-42-21.216,2025-06-09_17-42-21.216_00000183,Skeleton/23_Listen_to_music_with_headphones/user17/7-1-1/predictions/Color_2025-06-09_17-42-21.216_00000183.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c23__user17__7-1-1,23,Listen_to_music_with_headphones,user17,7-1-1,validation,184,2025-06-09_17-42-21.316,2025-06-09_17-42-21.316_00000184,Skeleton/23_Listen_to_music_with_headphones/user17/7-1-1/predictions/Color_2025-06-09_17-42-21.316_00000184.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c23__user17__7-1-1,23,Listen_to_music_with_headphones,user17,7-1-1,validation,185,2025-06-09_17-42-21.416,2025-06-09_17-42-21.416_00000185,Skeleton/23_Listen_to_music_with_headphones/user17/7-1-1/predictions/Color_2025-06-09_17-42-21.416_00000185.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c23__user17__7-1-1,23,Listen_to_music_with_headphones,user17,7-1-1,validation,186,2025-06-09_17-42-21.516,2025-06-09_17-42-21.516_00000186,Skeleton/23_Listen_to_music_with_headphones/user17/7-1-1/predictions/Color_2025-06-09_17-42-21.516_00000186.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c23__user17__7-1-1,23,Listen_to_music_with_headphones,user17,7-1-1,validation,187,2025-06-09_17-42-21.616,2025-06-09_17-42-21.616_00000187,Skeleton/23_Listen_to_music_with_headphones/user17/7-1-1/predictions/Color_2025-06-09_17-42-21.616_00000187.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c23__user17__7-1-1,23,Listen_to_music_with_headphones,user17,7-1-1,validation,188,2025-06-09_17-42-21.716,2025-06-09_17-42-21.716_00000188,Skeleton/23_Listen_to_music_with_headphones/user17/7-1-1/predictions/Color_2025-06-09_17-42-21.716_00000188.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c23__user17__7-1-1,23,Listen_to_music_with_headphones,user17,7-1-1,validation,189,2025-06-09_17-42-21.816,2025-06-09_17-42-21.816_00000189,Skeleton/23_Listen_to_music_with_headphones/user17/7-1-1/predictions/Color_2025-06-09_17-42-21.816_00000189.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c23__user17__7-1-1,23,Listen_to_music_with_headphones,user17,7-1-1,validation,190,2025-06-09_17-42-21.916,2025-06-09_17-42-21.916_00000190,Skeleton/23_Listen_to_music_with_headphones/user17/7-1-1/predictions/Color_2025-06-09_17-42-21.916_00000190.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c23__user17__7-1-1,23,Listen_to_music_with_headphones,user17,7-1-1,validation,191,2025-06-09_17-42-22.016,2025-06-09_17-42-22.016_00000191,Skeleton/23_Listen_to_music_with_headphones/user17/7-1-1/predictions/Color_2025-06-09_17-42-22.016_00000191.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c23__user17__7-1-1,23,Listen_to_music_with_headphones,user17,7-1-1,validation,192,2025-06-09_17-42-22.116,2025-06-09_17-42-22.116_00000192,Skeleton/23_Listen_to_music_with_headphones/user17/7-1-1/predictions/Color_2025-06-09_17-42-22.116_00000192.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c23__user17__7-1-1,23,Listen_to_music_with_headphones,user17,7-1-1,validation,193,2025-06-09_17-42-22.216,2025-06-09_17-42-22.216_00000193,Skeleton/23_Listen_to_music_with_headphones/user17/7-1-1/predictions/Color_2025-06-09_17-42-22.216_00000193.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c23__user17__7-1-1,23,Listen_to_music_with_headphones,user17,7-1-1,validation,194,2025-06-09_17-42-22.316,2025-06-09_17-42-22.316_00000194,Skeleton/23_Listen_to_music_with_headphones/user17/7-1-1/predictions/Color_2025-06-09_17-42-22.316_00000194.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c23__user17__7-1-1,23,Listen_to_music_with_headphones,user17,7-1-1,validation,195,2025-06-09_17-42-22.416,2025-06-09_17-42-22.416_00000195,Skeleton/23_Listen_to_music_with_headphones/user17/7-1-1/predictions/Color_2025-06-09_17-42-22.416_00000195.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c23__user17__7-1-1,23,Listen_to_music_with_headphones,user17,7-1-1,validation,196,2025-06-09_17-42-22.516,2025-06-09_17-42-22.516_00000196,Skeleton/23_Listen_to_music_with_headphones/user17/7-1-1/predictions/Color_2025-06-09_17-42-22.516_00000196.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c23__user17__7-1-1,23,Listen_to_music_with_headphones,user17,7-1-1,validation,197,2025-06-09_17-42-22.616,2025-06-09_17-42-22.616_00000197,Skeleton/23_Listen_to_music_with_headphones/user17/7-1-1/predictions/Color_2025-06-09_17-42-22.616_00000197.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c23__user17__7-1-1,23,Listen_to_music_with_headphones,user17,7-1-1,validation,198,2025-06-09_17-42-22.716,2025-06-09_17-42-22.716_00000198,Skeleton/23_Listen_to_music_with_headphones/user17/7-1-1/predictions/Color_2025-06-09_17-42-22.716_00000198.json,1,3,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c23__user17__7-1-1,23,Listen_to_music_with_headphones,user17,7-1-1,validation,199,2025-06-09_17-42-22.816,2025-06-09_17-42-22.816_00000199,Skeleton/23_Listen_to_music_with_headphones/user17/7-1-1/predictions/Color_2025-06-09_17-42-22.816_00000199.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c23__user17__7-1-1,23,Listen_to_music_with_headphones,user17,7-1-1,validation,200,2025-06-09_17-42-22.916,2025-06-09_17-42-22.916_00000200,Skeleton/23_Listen_to_music_with_headphones/user17/7-1-1/predictions/Color_2025-06-09_17-42-22.916_00000200.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c23__user17__7-1-1,23,Listen_to_music_with_headphones,user17,7-1-1,validation,201,2025-06-09_17-42-23.016,2025-06-09_17-42-23.016_00000201,Skeleton/23_Listen_to_music_with_headphones/user17/7-1-1/predictions/Color_2025-06-09_17-42-23.016_00000201.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c23__user17__7-1-1,23,Listen_to_music_with_headphones,user17,7-1-1,validation,202,2025-06-09_17-42-23.116,2025-06-09_17-42-23.116_00000202,Skeleton/23_Listen_to_music_with_headphones/user17/7-1-1/predictions/Color_2025-06-09_17-42-23.116_00000202.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c23__user17__7-1-1,23,Listen_to_music_with_headphones,user17,7-1-1,validation,203,2025-06-09_17-42-23.216,2025-06-09_17-42-23.216_00000203,Skeleton/23_Listen_to_music_with_headphones/user17/7-1-1/predictions/Color_2025-06-09_17-42-23.216_00000203.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c23__user17__7-1-1,23,Listen_to_music_with_headphones,user17,7-1-1,validation,204,2025-06-09_17-42-23.316,2025-06-09_17-42-23.316_00000204,Skeleton/23_Listen_to_music_with_headphones/user17/7-1-1/predictions/Color_2025-06-09_17-42-23.316_00000204.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c23__user17__7-1-1,23,Listen_to_music_with_headphones,user17,7-1-1,validation,205,2025-06-09_17-42-23.416,2025-06-09_17-42-23.416_00000205,Skeleton/23_Listen_to_music_with_headphones/user17/7-1-1/predictions/Color_2025-06-09_17-42-23.416_00000205.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c23__user17__7-1-1,23,Listen_to_music_with_headphones,user17,7-1-1,validation,206,2025-06-09_17-42-23.516,2025-06-09_17-42-23.516_00000206,Skeleton/23_Listen_to_music_with_headphones/user17/7-1-1/predictions/Color_2025-06-09_17-42-23.516_00000206.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c23__user17__7-1-1,23,Listen_to_music_with_headphones,user17,7-1-1,validation,207,2025-06-09_17-42-23.616,2025-06-09_17-42-23.616_00000207,Skeleton/23_Listen_to_music_with_headphones/user17/7-1-1/predictions/Color_2025-06-09_17-42-23.616_00000207.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c23__user17__7-1-1,23,Listen_to_music_with_headphones,user17,7-1-1,validation,208,2025-06-09_17-42-23.716,2025-06-09_17-42-23.716_00000208,Skeleton/23_Listen_to_music_with_headphones/user17/7-1-1/predictions/Color_2025-06-09_17-42-23.716_00000208.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c23__user17__7-1-1,23,Listen_to_music_with_headphones,user17,7-1-1,validation,209,2025-06-09_17-42-23.816,2025-06-09_17-42-23.816_00000209,Skeleton/23_Listen_to_music_with_headphones/user17/7-1-1/predictions/Color_2025-06-09_17-42-23.816_00000209.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c23__user17__7-1-1,23,Listen_to_music_with_headphones,user17,7-1-1,validation,210,2025-06-09_17-42-23.916,2025-06-09_17-42-23.916_00000210,Skeleton/23_Listen_to_music_with_headphones/user17/7-1-1/predictions/Color_2025-06-09_17-42-23.916_00000210.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c23__user17__7-1-1,23,Listen_to_music_with_headphones,user17,7-1-1,validation,211,2025-06-09_17-42-24.016,2025-06-09_17-42-24.016_00000211,Skeleton/23_Listen_to_music_with_headphones/user17/7-1-1/predictions/Color_2025-06-09_17-42-24.016_00000211.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c23__user17__7-1-1,23,Listen_to_music_with_headphones,user17,7-1-1,validation,212,2025-06-09_17-42-24.116,2025-06-09_17-42-24.116_00000212,Skeleton/23_Listen_to_music_with_headphones/user17/7-1-1/predictions/Color_2025-06-09_17-42-24.116_00000212.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c23__user17__7-1-1,23,Listen_to_music_with_headphones,user17,7-1-1,validation,213,2025-06-09_17-42-24.216,2025-06-09_17-42-24.216_00000213,Skeleton/23_Listen_to_music_with_headphones/user17/7-1-1/predictions/Color_2025-06-09_17-42-24.216_00000213.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c23__user17__7-1-1,23,Listen_to_music_with_headphones,user17,7-1-1,validation,214,2025-06-09_17-42-24.316,2025-06-09_17-42-24.316_00000214,Skeleton/23_Listen_to_music_with_headphones/user17/7-1-1/predictions/Color_2025-06-09_17-42-24.316_00000214.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
