sample_id,class_id,action_name,user_id,trial_id,fold_split,manifest_has_skeleton_path,trial_directory_exists,json_frames,valid_frames,invalid_frames,unique_frame_ids,duplicate_frame_ids,duplicate_frame_ids_exact,missing_frame_id_slots,empty_frames,malformed_frames,multi_person_frames,frames_with_nonfinite_points,unique_multi_person_frames,multi_person_runs,longest_multi_person_run,isolated_multi_person_frames,multi_person_unique_rate,frames_with_nonpositive_scores,frames_with_whole_zero_joint,parsed_filenames,frame_ids_strictly_increasing,timestamps_strictly_increasing,mean_raw_joint_motion,p95_raw_joint_motion
train__c22__user21__2-2-2,22,Turn_pages,user21,2-2-2,train,True,True,66,66,0,66,0,0,11,0,0,0,0,0,0,0,0,0.0,0,0,66,True,True,0.02848351589291024,0.09461101632129365
train__c22__user21__2-2-3,22,Turn_pages,user21,2-2-3,train,True,True,66,66,0,66,0,0,18,0,0,0,0,0,0,0,0,0.0,0,0,66,True,True,0.07410010573486991,0.20556390812594433
train__c22__user22__4-1-1,22,Turn_pages,user22,4-1-1,train,True,True,52,52,0,52,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,52,True,True,0.016183444339797317,0.08304631414207408
train__c22__user22__4-1-2,22,Turn_pages,user22,4-1-2,train,True,True,39,39,0,39,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,39,True,True,0.010662248747108208,0.03268996595198075
train__c22__user22__4-1-3,22,Turn_pages,user22,4-1-3,train,True,True,14,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,14,True,True,0.010297096498429801,0.03428096625624653
train__c22__user24__1-2-1,22,Turn_pages,user24,1-2-1,validation,True,True,46,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,46,True,True,0.06864322137886884,0.23834495644319886
train__c22__user24__1-2-2,22,Turn_pages,user24,1-2-2,validation,True,True,31,31,0,31,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,31,True,True,0.045203128377703995,0.19512716925383805
train__c22__user24__1-2-3,22,Turn_pages,user24,1-2-3,validation,True,True,41,41,0,41,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,41,True,True,0.13488528338709796,0.3665852252412373
train__c22__user24__7-2-1,22,Turn_pages,user24,7-2-1,validation,True,True,14,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,14,True,True,0.0177199790892286,0.05392726785317928
train__c22__user24__7-2-2,22,Turn_pages,user24,7-2-2,validation,True,True,28,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,28,True,True,0.01329155734511479,0.038497386980612905
train__c22__user24__7-2-3,22,Turn_pages,user24,7-2-3,validation,True,True,43,43,0,43,0,0,0,0,0,1,0,1,1,1,1,0.023255813953488372,0,0,43,True,True,0.011133879398056334,0.032057149806250344
train__c23__user1__5-1-1,23,Listen_to_music_with_headphones,user1,5-1-1,train,True,True,48,48,0,48,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,48,True,True,0.017794031008220502,0.041556763368833884
train__c23__user1__5-1-2,23,Listen_to_music_with_headphones,user1,5-1-2,train,True,True,16,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,16,True,True,0.0309908231737845,0.08555351543425589
train__c23__user1__5-1-3,23,Listen_to_music_with_headphones,user1,5-1-3,train,True,True,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,7,True,True,0.012178153178008402,0.03368439076449824
train__c23__user2__6-1-2,23,Listen_to_music_with_headphones,user2,6-1-2,train,True,True,30,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,30,True,True,0.026682446471959585,0.0898200651208534
train__c23__user2__7-3-1,23,Listen_to_music_with_headphones,user2,7-3-1,train,True,True,34,34,0,34,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,34,True,True,0.018947557089358316,0.05513342450203968
train__c23__user2__7-3-2,23,Listen_to_music_with_headphones,user2,7-3-2,train,True,True,35,35,0,35,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,35,True,True,0.021825127201685095,0.0669394084928461
train__c23__user2__7-3-3,23,Listen_to_music_with_headphones,user2,7-3-3,train,True,True,13,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,13,True,True,0.036652404187400456,0.12531811372491589
train__c23__user3__1-2-1,23,Listen_to_music_with_headphones,user3,1-2-1,train,True,True,22,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,22,True,True,0.16031955467395168,0.564984326294101
train__c23__user3__1-2-2,23,Listen_to_music_with_headphones,user3,1-2-2,train,True,True,16,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,16,True,True,0.14940608091882782,0.5512950089219946
train__c23__user3__3-2-1,23,Listen_to_music_with_headphones,user3,3-2-1,train,True,True,26,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,26,True,True,0.030915716328580454,0.08263480461932939
train__c23__user3__3-2-2,23,Listen_to_music_with_headphones,user3,3-2-2,train,True,True,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,20,True,True,0.033484610801198786,0.0791146173174438
train__c23__user3__3-2-3,23,Listen_to_music_with_headphones,user3,3-2-3,train,True,True,19,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,19,True,True,0.02752252608933831,0.07440223803589707
train__c23__user4__6-1-1,23,Listen_to_music_with_headphones,user4,6-1-1,validation,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,True,True,,
train__c23__user4__6-1-2,23,Listen_to_music_with_headphones,user4,6-1-2,validation,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,True,True,,
train__c23__user4__6-1-3,23,Listen_to_music_with_headphones,user4,6-1-3,validation,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,True,True,,
train__c23__user6__4-1-1,23,Listen_to_music_with_headphones,user6,4-1-1,train,True,True,45,45,0,45,0,0,0,0,0,2,0,2,1,2,0,0.044444444444444446,0,0,45,True,True,0.03502240275873719,0.1120826478911095
train__c23__user6__4-1-2,23,Listen_to_music_with_headphones,user6,4-1-2,train,True,True,41,41,0,41,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,41,True,True,0.03648591846654764,0.10938109299454518
train__c23__user6__4-1-3,23,Listen_to_music_with_headphones,user6,4-1-3,train,True,True,32,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,32,True,True,0.042199326551386,0.1478689176553119
train__c23__user7__6-2-1,23,Listen_to_music_with_headphones,user7,6-2-1,train,True,True,17,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,17,True,True,0.04161849234201765,0.15152996220549247
train__c23__user7__6-2-2,23,Listen_to_music_with_headphones,user7,6-2-2,train,True,True,30,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,30,True,True,0.017389737642744655,0.04306296886635667
train__c23__user7__6-2-3,23,Listen_to_music_with_headphones,user7,6-2-3,train,True,True,15,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,15,True,True,0.02052409061425956,0.07435068164466493
train__c23__user7__7-1-1,23,Listen_to_music_with_headphones,user7,7-1-1,train,True,True,19,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,19,True,True,0.040664871507168125,0.13506191607977597
train__c23__user7__7-1-2,23,Listen_to_music_with_headphones,user7,7-1-2,train,True,True,23,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,23,True,True,0.028385029941571827,0.08732863138918939
train__c23__user7__7-1-3,23,Listen_to_music_with_headphones,user7,7-1-3,train,True,True,13,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,13,True,True,0.03395627361383847,0.11279598876520922
train__c23__user8__2-1-1,23,Listen_to_music_with_headphones,user8,2-1-1,train,True,True,56,56,0,56,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,56,True,True,0.02693010968988099,0.08323248531980301
train__c23__user8__2-1-2,23,Listen_to_music_with_headphones,user8,2-1-2,train,True,True,36,36,0,36,0,0,0,0,0,1,0,1,1,1,1,0.027777777777777776,0,0,36,True,True,0.019620452353991485,0.05853887348547483
train__c23__user8__2-1-3,23,Listen_to_music_with_headphones,user8,2-1-3,train,True,True,18,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,18,True,True,0.012904529115141242,0.03726010244150275
train__c23__user8__4-1-3,23,Listen_to_music_with_headphones,user8,4-1-3,train,True,True,129,129,0,129,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,129,True,True,0.013177938372836533,0.03490702845325779
train__c23__user9__1-2-1,23,Listen_to_music_with_headphones,user9,1-2-1,train,True,True,42,42,0,42,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,42,True,True,0.017355896685878745,0.05897839722744108
train__c23__user9__1-2-2,23,Listen_to_music_with_headphones,user9,1-2-2,train,True,True,22,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,22,True,True,0.019569635742537082,0.06759685418881203
train__c23__user9__1-2-3,23,Listen_to_music_with_headphones,user9,1-2-3,train,True,True,38,38,0,38,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,38,True,True,0.021133555536195656,0.07846162162987073
train__c23__user9__3-3-1,23,Listen_to_music_with_headphones,user9,3-3-1,train,True,True,41,41,0,41,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,41,True,True,0.017497388205172906,0.04316443311133439
train__c23__user9__3-3-2,23,Listen_to_music_with_headphones,user9,3-3-2,train,True,True,40,40,0,40,0,0,0,0,0,1,0,1,1,1,1,0.025,0,0,40,True,True,0.01648384328762903,0.05080157765792689
train__c23__user9__3-3-3,23,Listen_to_music_with_headphones,user9,3-3-3,train,True,True,12,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,12,True,True,0.025592843522289143,0.0680933382046231
train__c23__user16__4-1-1,23,Listen_to_music_with_headphones,user16,4-1-1,train,True,True,51,51,0,51,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,51,True,True,0.050399599403879995,0.14923278853371008
train__c23__user16__4-1-2,23,Listen_to_music_with_headphones,user16,4-1-2,train,True,True,33,33,0,33,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,33,True,True,0.03410165360771001,0.0667127164392886
train__c23__user16__4-1-3,23,Listen_to_music_with_headphones,user16,4-1-3,train,True,True,34,34,0,34,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,34,True,True,0.04363293271350238,0.11008987761598009
train__c23__user16__5-1-1,23,Listen_to_music_with_headphones,user16,5-1-1,train,True,True,19,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,19,True,True,0.04725708534094302,0.14948285430619307
train__c23__user16__5-1-2,23,Listen_to_music_with_headphones,user16,5-1-2,train,True,True,23,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,23,True,True,0.009593276856049758,0.0245319097006209
train__c23__user16__5-1-3,23,Listen_to_music_with_headphones,user16,5-1-3,train,True,True,37,37,0,37,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,37,True,True,0.03344132416711212,0.08447670395843844
train__c23__user17__6-2-1,23,Listen_to_music_with_headphones,user17,6-2-1,validation,True,True,46,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,46,True,True,0.029479006512629455,0.09281520955617398
train__c23__user17__6-2-2,23,Listen_to_music_with_headphones,user17,6-2-2,validation,True,True,17,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,17,True,True,0.05967170431066487,0.1454733807292578
train__c23__user17__6-2-3,23,Listen_to_music_with_headphones,user17,6-2-3,validation,True,True,14,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,14,True,True,0.060540202927057515,0.20945438429415073
train__c23__user17__7-1-1,23,Listen_to_music_with_headphones,user17,7-1-1,validation,True,True,63,63,0,63,0,0,0,0,0,63,0,63,1,63,0,1.0,0,0,63,True,True,0.04505003152534672,0.20674548635570728
train__c23__user17__7-1-2,23,Listen_to_music_with_headphones,user17,7-1-2,validation,True,True,70,70,0,70,0,0,0,0,0,4,0,4,1,4,0,0.05714285714285714,0,0,70,True,True,0.03501299713400516,0.14175276767015654
train__c23__user17__7-1-3,23,Listen_to_music_with_headphones,user17,7-1-3,validation,True,True,69,69,0,69,0,0,0,0,0,69,0,69,1,69,0,1.0,0,0,69,True,True,0.024395541398296916,0.09234725033270236
train__c23__user18__1-2-1,23,Listen_to_music_with_headphones,user18,1-2-1,train,True,True,231,231,0,231,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,231,True,True,0.04560433413452421,0.20901238227054345
train__c23__user18__1-2-2,23,Listen_to_music_with_headphones,user18,1-2-2,train,True,True,175,175,0,175,0,0,0,0,0,1,0,1,1,1,1,0.005714285714285714,0,0,175,True,True,0.021980093032788632,0.07137637638400818
train__c23__user18__1-2-3,23,Listen_to_music_with_headphones,user18,1-2-3,train,True,True,188,188,0,188,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,188,True,True,0.021882535276034724,0.06737970430586346
train__c23__user19__1-2-1,23,Listen_to_music_with_headphones,user19,1-2-1,train,True,True,17,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,17,True,True,0.08671829579802601,0.3205890936627076
train__c23__user19__1-2-2,23,Listen_to_music_with_headphones,user19,1-2-2,train,True,True,23,23,0,23,0,0,0,0,0,23,0,23,1,23,0,1.0,0,0,23,True,True,0.07044508383897838,0.25640635005886014
train__c23__user19__1-2-3,23,Listen_to_music_with_headphones,user19,1-2-3,train,True,True,18,18,0,18,0,0,0,0,0,2,0,2,1,2,0,0.1111111111111111,0,0,18,True,True,0.02962682804357466,0.06047978095963778
train__c23__user19__3-3-1,23,Listen_to_music_with_headphones,user19,3-3-1,train,True,True,35,35,0,35,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,35,True,True,0.011129400947524647,0.02766763414708451
train__c23__user19__3-3-2,23,Listen_to_music_with_headphones,user19,3-3-2,train,True,True,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,11,True,True,0.021789719349033388,0.0516347768052676
train__c23__user19__3-3-3,23,Listen_to_music_with_headphones,user19,3-3-3,train,True,True,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,10,True,True,0.016423988212921747,0.03922508190671203
train__c23__user20__6-3-1,23,Listen_to_music_with_headphones,user20,6-3-1,train,True,True,38,38,0,38,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,38,True,True,0.03466330558109299,0.11645299906722804
train__c23__user20__6-3-2,23,Listen_to_music_with_headphones,user20,6-3-2,train,True,True,33,33,0,33,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,33,True,True,0.02406190985736757,0.08103892501724634
train__c23__user20__6-3-3,23,Listen_to_music_with_headphones,user20,6-3-3,train,True,True,41,41,0,41,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,41,True,True,0.015001170473030163,0.03968508141140538
train__c23__user21__1-2-1,23,Listen_to_music_with_headphones,user21,1-2-1,train,True,True,34,34,0,34,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,34,True,True,0.051185903712003086,0.15101659297943115
train__c23__user21__1-2-2,23,Listen_to_music_with_headphones,user21,1-2-2,train,True,True,29,29,0,29,0,0,0,0,0,3,0,3,3,1,3,0.10344827586206896,0,0,29,True,True,0.023550196701766092,0.07458693987365315
train__c23__user21__1-2-3,23,Listen_to_music_with_headphones,user21,1-2-3,train,True,True,22,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,22,True,True,0.027695457101232567,0.07082353808529857
train__c23__user21__5-2-1,23,Listen_to_music_with_headphones,user21,5-2-1,train,True,True,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,11,True,True,0.027610126019025065,0.08486105503425141
train__c23__user21__5-2-2,23,Listen_to_music_with_headphones,user21,5-2-2,train,True,True,21,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,21,True,True,0.029512633161576214,0.1051839605829765
train__c23__user21__5-2-3,23,Listen_to_music_with_headphones,user21,5-2-3,train,True,True,39,39,0,39,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,39,True,True,0.01676588547025997,0.04778359707804353
train__c23__user22__1-2-1,23,Listen_to_music_with_headphones,user22,1-2-1,train,True,True,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,40,True,True,0.07006750175868805,0.23780322456916497
train__c23__user22__1-2-2,23,Listen_to_music_with_headphones,user22,1-2-2,train,True,True,21,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,21,True,True,0.08026855366565469,0.29947570881288493
train__c23__user22__1-2-3,23,Listen_to_music_with_headphones,user22,1-2-3,train,True,True,17,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,17,True,True,0.10154647026839965,0.27932497386835514
train__c23__user23__4-2-1,23,Listen_to_music_with_headphones,user23,4-2-1,validation,True,True,37,37,0,37,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,37,True,True,0.012933852647768161,0.04450706862256897
train__c23__user23__4-2-2,23,Listen_to_music_with_headphones,user23,4-2-2,validation,True,True,44,44,0,44,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,44,True,True,0.010726210879735692,0.0331890393265949
train__c23__user23__4-2-3,23,Listen_to_music_with_headphones,user23,4-2-3,validation,True,True,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,9,True,True,0.015433018362310768,0.037890997948736314
train__c23__user23__5-1-1,23,Listen_to_music_with_headphones,user23,5-1-1,validation,True,True,49,49,0,49,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,49,True,True,0.0213470532666261,0.0845122449975201
train__c23__user23__5-1-2,23,Listen_to_music_with_headphones,user23,5-1-2,validation,True,True,45,45,0,45,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,45,True,True,0.02006500806581739,0.06078341405522268
train__c23__user24__5-1-1,23,Listen_to_music_with_headphones,user24,5-1-1,validation,True,True,33,33,0,33,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,33,True,True,0.01852140130290992,0.05658333445585139
train__c23__user24__5-1-2,23,Listen_to_music_with_headphones,user24,5-1-2,validation,True,True,22,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,22,True,True,0.019951231356022735,0.07550112740685613
train__c23__user24__5-1-3,23,Listen_to_music_with_headphones,user24,5-1-3,validation,True,True,27,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,27,True,True,0.024627469586388315,0.08305141175941193
train__c23__user24__7-2-1,23,Listen_to_music_with_headphones,user24,7-2-1,validation,True,True,32,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,32,True,True,0.027211699531608027,0.08550476802003998
train__c23__user24__7-2-2,23,Listen_to_music_with_headphones,user24,7-2-2,validation,True,True,15,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,15,True,True,0.03128792882192211,0.10062283133629664
train__c23__user24__7-2-3,23,Listen_to_music_with_headphones,user24,7-2-3,validation,True,True,19,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,19,True,True,0.022407060157327522,0.0816659236756602
train__c24__user2__6-1-1,24,Use_a_mobile_phone,user2,6-1-1,train,True,True,41,41,0,41,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,41,True,True,0.01779468627586013,0.05189034155499499
train__c24__user2__6-1-2,24,Use_a_mobile_phone,user2,6-1-2,train,True,True,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,11,True,True,0.011249371437311624,0.030503303367771444
train__c24__user2__7-3-1,24,Use_a_mobile_phone,user2,7-3-1,train,True,True,21,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,21,True,True,0.015822358091743906,0.04015390030044256
train__c24__user2__7-3-2,24,Use_a_mobile_phone,user2,7-3-2,train,True,True,12,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,12,True,True,0.009544656475378662,0.028224920359631693
train__c24__user2__7-3-3,24,Use_a_mobile_phone,user2,7-3-3,train,True,True,16,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,16,True,True,0.026325621097472225,0.08442212547450588
train__c24__user4__3-2-1,24,Use_a_mobile_phone,user4,3-2-1,validation,True,True,54,54,0,54,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,54,True,True,0.01454228290164247,0.06508358242329733
train__c24__user4__3-2-2,24,Use_a_mobile_phone,user4,3-2-2,validation,True,True,52,52,0,52,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,52,True,True,0.00918706683792188,0.025208295238318006
train__c24__user4__3-2-3,24,Use_a_mobile_phone,user4,3-2-3,validation,True,True,55,55,0,55,0,0,0,0,0,1,0,1,1,1,1,0.01818181818181818,0,0,55,True,True,0.015559256944361593,0.0604744651547388
train__c24__user4__6-1-1,24,Use_a_mobile_phone,user4,6-1-1,validation,True,True,45,45,0,45,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,45,True,True,0.025458004830807648,0.11443605617753917
train__c24__user4__6-1-2,24,Use_a_mobile_phone,user4,6-1-2,validation,True,True,54,54,0,54,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,54,True,True,0.03692231668136053,0.11533993109424935
train__c24__user4__6-1-3,24,Use_a_mobile_phone,user4,6-1-3,validation,True,True,13,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,13,True,True,0.03730086631488663,0.08677260994585465
train__c24__user6__5-1-1,24,Use_a_mobile_phone,user6,5-1-1,train,True,True,99,99,0,99,0,0,0,0,0,30,0,30,1,30,0,0.30303030303030304,0,0,99,True,True,0.018737024498067828,0.053898264470921636
train__c24__user6__5-1-2,24,Use_a_mobile_phone,user6,5-1-2,train,True,True,87,87,0,87,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,87,True,True,0.005791139889512975,0.012959027636386232
train__c24__user6__5-1-3,24,Use_a_mobile_phone,user6,5-1-3,train,True,True,53,53,0,53,0,0,0,0,0,30,0,30,1,30,0,0.5660377358490566,0,0,53,True,True,0.006870372685868764,0.015269996161358016
train__c24__user6__6-2-1,24,Use_a_mobile_phone,user6,6-2-1,train,True,True,12,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,12,True,True,0.048614402066074515,0.17055968384569112
train__c24__user6__6-2-2,24,Use_a_mobile_phone,user6,6-2-2,train,True,True,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,6,True,True,0.10617467825757504,0.3714672498594978
train__c24__user6__6-2-3,24,Use_a_mobile_phone,user6,6-2-3,train,True,True,17,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,17,True,True,0.049500546725246695,0.1547124957795218
train__c24__user7__1-2-1,24,Use_a_mobile_phone,user7,1-2-1,train,True,True,50,50,0,50,0,0,0,0,0,1,0,1,1,1,1,0.02,0,0,50,True,True,0.025389457224438784,0.09288320579629311
train__c24__user7__1-2-2,24,Use_a_mobile_phone,user7,1-2-2,train,True,True,35,35,0,35,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,35,True,True,0.025165517644720237,0.08958791839380417
train__c24__user7__1-2-3,24,Use_a_mobile_phone,user7,1-2-3,train,True,True,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,40,True,True,0.018749524276208688,0.06165183293426416
train__c24__user16__6-2-1,24,Use_a_mobile_phone,user16,6-2-1,train,True,True,25,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,25,True,True,0.006642487365000831,0.0192023670061156
train__c24__user16__6-2-2,24,Use_a_mobile_phone,user16,6-2-2,train,True,True,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,10,True,True,0.00677545343957668,0.01644913138227076
train__c24__user16__6-2-3,24,Use_a_mobile_phone,user16,6-2-3,train,True,True,25,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,25,True,True,0.0054677471117895605,0.016255924874232983
train__c24__user17__1-2-3,24,Use_a_mobile_phone,user17,1-2-3,validation,True,True,30,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,30,True,True,0.012271061351040004,0.039239968627061535
train__c24__user20__4-1-1,24,Use_a_mobile_phone,user20,4-1-1,train,True,True,26,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,26,True,True,0.0071272195531797795,0.017428809960165964
train__c24__user20__4-1-2,24,Use_a_mobile_phone,user20,4-1-2,train,True,True,22,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,22,True,True,0.010765813523278165,0.03198070320784061
train__c24__user20__4-1-3,24,Use_a_mobile_phone,user20,4-1-3,train,True,True,16,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,16,True,True,0.012566437923934899,0.03339919072130525
train__c24__user21__1-2-1,24,Use_a_mobile_phone,user21,1-2-1,train,True,True,31,31,0,31,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,31,True,True,0.012347956624855222,0.035121757418427046
train__c24__user21__1-2-2,24,Use_a_mobile_phone,user21,1-2-2,train,True,True,59,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,59,True,True,0.026358177546176927,0.11067223813398983
train__c24__user21__1-2-3,24,Use_a_mobile_phone,user21,1-2-3,train,True,True,25,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,25,True,True,0.02209518051204571,0.10886179163104767
train__c24__user21__4-1-1,24,Use_a_mobile_phone,user21,4-1-1,train,True,True,39,39,0,39,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,39,True,True,0.008639726652302346,0.02290055280510449
train__c24__user21__4-1-2,24,Use_a_mobile_phone,user21,4-1-2,train,True,True,18,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,18,True,True,0.006995950336241121,0.018564057105175308
train__c24__user21__4-1-3,24,Use_a_mobile_phone,user21,4-1-3,train,True,True,14,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,14,True,True,0.012180272587606834,0.04226727414578067
train__c24__user21__5-2-1,24,Use_a_mobile_phone,user21,5-2-1,train,True,True,18,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,18,True,True,0.01944265976242863,0.07072640685303365
train__c24__user21__5-2-2,24,Use_a_mobile_phone,user21,5-2-2,train,True,True,31,31,0,31,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,31,True,True,0.019833869584460144,0.05790486467570787
train__c24__user21__5-2-3,24,Use_a_mobile_phone,user21,5-2-3,train,True,True,27,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,27,True,True,0.023131149637841738,0.07187681429382922
train__c24__user22__5-2-1,24,Use_a_mobile_phone,user22,5-2-1,train,True,True,35,35,0,35,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,35,True,True,0.005729341626503138,0.01660438170034394
train__c24__user22__5-2-2,24,Use_a_mobile_phone,user22,5-2-2,train,True,True,30,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,30,True,True,0.012603149467219967,0.03915552012027779
train__c24__user22__5-2-3,24,Use_a_mobile_phone,user22,5-2-3,train,True,True,36,36,0,36,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,36,True,True,0.009767676539609499,0.02860759978052897
train__c24__user23__7-3-1,24,Use_a_mobile_phone,user23,7-3-1,validation,True,True,42,42,0,42,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,42,True,True,0.01259529212919837,0.035916329303683686
