sample_id,true_class_id,true_action,base_prediction,base_prediction_action,base_confidence,final_prediction,final_prediction_action,final_confidence,outcome,selected_view_weights,two_hand_roi_valid,hand_head_roi_valid,valid_keypoint_pattern
train__c21__user24__7-2-1,21,Read_documents,8,Take_and_use_tableware,0.5457592793223952,8,Take_and_use_tableware,0.8032257932996685,unchanged_wrong,"{""global_context"": 0.3191383083661397, ""left_interaction"": 0.3071828881899516, ""right_interaction"": 0.35438740253448486, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.01929142450292905}",True,False,L11_R11
train__c21__user24__7-2-2,21,Read_documents,8,Take_and_use_tableware,0.49290686216919044,11,Peel_fruits,0.18223797436080916,changed_wrong,"{""global_context"": 0.7793300204806858, ""left_interaction"": 0.19741967519124348, ""right_interaction"": 0.018696912129720054, ""hand_head_union"": 0.00025928347474998896, ""two_hand_table_context"": 0.0042940672900941635}",True,True,L11_R11|padding
train__c21__user24__7-2-3,21,Read_documents,8,Take_and_use_tableware,0.554132972967879,8,Take_and_use_tableware,0.8055470918110487,unchanged_wrong,"{""global_context"": 0.3049312233924866, ""left_interaction"": 0.44573108355204266, ""right_interaction"": 0.20736382404963175, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.04197398324807485}",True,False,L11_R11
train__c21__user4__4-1-1,21,Read_documents,11,Peel_fruits,0.6944499678732479,11,Peel_fruits,0.3633438623396547,unchanged_wrong,"{""global_context"": 0.7296430269877116, ""left_interaction"": 0.040505157576666936, ""right_interaction"": 6.903646484109534e-08, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.22985172271728516}",True,False,L11_R11|padding
train__c21__user4__4-1-2,21,Read_documents,11,Peel_fruits,0.6446742568206032,9,Pour_drinks,0.2626500413465745,changed_wrong,"{""global_context"": 0.9076294898986816, ""left_interaction"": 0.07917511959870656, ""right_interaction"": 0.0004464376252144575, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.012749054779609045}",True,False,L11_R11|padding
train__c21__user4__4-1-3,21,Read_documents,11,Peel_fruits,0.4400235709859208,11,Peel_fruits,0.6682694822737185,unchanged_wrong,"{""global_context"": 0.2639734745025635, ""left_interaction"": 0.16505653659502664, ""right_interaction"": 1.044077483432678e-05, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.5709595282872518}",True,False,L11_R11|padding
train__c22__user24__1-2-1,22,Turn_pages,22,Turn_pages,0.28545185205427526,21,Read_documents,0.35751093992112887,harmed,"{""global_context"": 0.9999976780103601, ""left_interaction"": 5.90228331060169e-07, ""right_interaction"": 1.5766822996184877e-06, ""hand_head_union"": 0.0, ""two_hand_table_context"": 3.0320317186440504e-07}",True,False,L11_R00|L11_R10|L11_R11|padding
train__c22__user24__1-2-2,22,Turn_pages,17,Tap_the_keyboard,0.3933829115749443,21,Read_documents,0.40789152998625144,changed_wrong,"{""global_context"": 0.999999015561996, ""left_interaction"": 3.238298426543723e-07, ""right_interaction"": 5.802675361572314e-07, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.5742923478096454e-07}",True,False,L11_R00|L11_R01|L11_R11|padding
train__c22__user24__1-2-3,22,Turn_pages,22,Turn_pages,0.4523607464293923,22,Turn_pages,0.4704934465109508,retained_correct,"{""global_context"": 0.9999865089974752, ""left_interaction"": 2.3567158566992275e-06, ""right_interaction"": 8.90580761223668e-07, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.0311880387456679e-05}",True,False,L11_R11|padding
train__c22__user24__7-2-1,22,Turn_pages,15,Wipe_windows_and_tables,0.62989969178073,15,Wipe_windows_and_tables,0.6484871829097224,unchanged_wrong,"{""global_context"": 0.4480241707393101, ""left_interaction"": 0.21408382483891078, ""right_interaction"": 0.19585864884512766, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.14203335557665145}",True,False,L11_R11|padding
train__c22__user24__7-2-2,22,Turn_pages,15,Wipe_windows_and_tables,0.9004793111711074,15,Wipe_windows_and_tables,0.9398207954372577,unchanged_wrong,"{""global_context"": 0.8275808606828962, ""left_interaction"": 0.13783063207353866, ""right_interaction"": 0.027924011860574995, ""hand_head_union"": 0.0004167055844196251, ""two_hand_table_context"": 0.006247685956103461}",True,True,L11_R11|padding
train__c22__user24__7-2-3,22,Turn_pages,8,Take_and_use_tableware,0.6037174743206647,8,Take_and_use_tableware,0.8340840263875143,unchanged_wrong,"{""global_context"": 0.3026387857836346, ""left_interaction"": 0.3959918798402298, ""right_interaction"": 0.254514871641647, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0468545070914335}",True,False,L11_R11|padding
train__c22__user4__4-1-1,22,Turn_pages,11,Peel_fruits,0.44626503318702443,22,Turn_pages,0.22959492266064685,rescued,"{""global_context"": 0.9487040837605795, ""left_interaction"": 0.035307877593570285, ""right_interaction"": 1.2512876613376042e-05, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.01597558127509223}",True,False,L11_R11|padding
train__c22__user4__4-1-2,22,Turn_pages,11,Peel_fruits,0.6071607828245099,9,Pour_drinks,0.20075894793929294,changed_wrong,"{""global_context"": 0.963035359102137, ""left_interaction"": 0.01459551471121171, ""right_interaction"": 0.000947541173766641, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.021421637605218327}",True,False,L11_R11|padding
train__c22__user4__4-1-3,22,Turn_pages,22,Turn_pages,0.27114675874802124,22,Turn_pages,0.39337113979533567,retained_correct,"{""global_context"": 0.8604676781631098, ""left_interaction"": 0.03132756744943014, ""right_interaction"": 0.0922124676588105, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.01599220822497112}",True,False,L11_R11|padding
train__c23__user17__6-2-1,23,Listen_to_music_with_headphones,37,Take_medicine,0.2934401438050601,23,Listen_to_music_with_headphones,0.1850052096359274,rescued,"{""global_context"": 0.5439024386198624, ""left_interaction"": 0.008920278886090155, ""right_interaction"": 0.3785272681194803, ""hand_head_union"": 0.06832863973534625, ""two_hand_table_context"": 0.0003214005947760914}",True,True,L11_R11|padding
train__c23__user17__6-2-2,23,Listen_to_music_with_headphones,13,Mop_the_floor,0.20870362802658787,13,Mop_the_floor,0.2123651356799215,unchanged_wrong,"{""global_context"": 0.5731166390811696, ""left_interaction"": 0.1313013749964097, ""right_interaction"": 0.2847611202913172, ""hand_head_union"": 0.006588017239290125, ""two_hand_table_context"": 0.004232816836413215}",True,True,L11_R11|padding
train__c23__user17__6-2-3,23,Listen_to_music_with_headphones,28,Jog_in_place,0.3434880623897929,28,Jog_in_place,0.34555202921737493,unchanged_wrong,"{""global_context"": 0.6355838775634766, ""left_interaction"": 0.016327257667269026, ""right_interaction"": 0.34770539828709196, ""hand_head_union"": 0.0001222050964965352, ""two_hand_table_context"": 0.0002612201164343527}",True,True,L11_R11|padding
train__c23__user17__7-1-1,23,Listen_to_music_with_headphones,23,Listen_to_music_with_headphones,0.7121850714551293,23,Listen_to_music_with_headphones,0.7918696623339712,retained_correct,"{""global_context"": 0.9420309066772461, ""left_interaction"": 0.055754964550336204, ""right_interaction"": 0.0021935893843571344, ""hand_head_union"": 1.9878815995374072e-05, ""two_hand_table_context"": 7.630803035378145e-07}",True,True,L11_R11
train__c23__user17__7-1-2,23,Listen_to_music_with_headphones,23,Listen_to_music_with_headphones,0.5725338222178149,23,Listen_to_music_with_headphones,0.7130642092625182,retained_correct,"{""global_context"": 0.8647845586140951, ""left_interaction"": 0.12504014372825623, ""right_interaction"": 0.009937829027573267, ""hand_head_union"": 1.0965200969437205e-10, ""two_hand_table_context"": 0.00023750644565249482}",True,True,L11_R11
train__c23__user17__7-1-3,23,Listen_to_music_with_headphones,20,Check_the_time,0.6682124986551697,20,Check_the_time,0.7797057243161893,unchanged_wrong,"{""global_context"": 0.9999791781107584, ""left_interaction"": 1.678442640695721e-05, ""right_interaction"": 6.789789116131335e-08, ""hand_head_union"": 3.967084315566656e-06, ""two_hand_table_context"": 5.046008766385057e-08}",True,True,L11_R11
train__c23__user23__4-2-1,23,Listen_to_music_with_headphones,39,Take_body_temperature,0.3380790285575626,2,Comb_hair,0.439098677634788,changed_wrong,"{""global_context"": 0.5168459608748153, ""left_interaction"": 0.0935188628531791, ""right_interaction"": 0.37273205937565984, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.016903081455746212}",True,False,L11_R11|padding
train__c23__user23__4-2-2,23,Listen_to_music_with_headphones,27,Take_a_selfie,0.5578757742391268,27,Take_a_selfie,0.7966353334079588,unchanged_wrong,"{""global_context"": 0.42751273241910065, ""left_interaction"": 0.23030638694763184, ""right_interaction"": 0.2806283777410334, ""hand_head_union"": 0.038879085670817985, ""two_hand_table_context"": 0.022673497145826168}",True,True,L11_R11|padding
train__c23__user23__4-2-3,23,Listen_to_music_with_headphones,37,Take_medicine,0.3340777115507643,37,Take_medicine,0.3314376340426797,unchanged_wrong,"{""global_context"": 0.43657763799031574, ""left_interaction"": 0.2614068190256755, ""right_interaction"": 0.17816338274214003, ""hand_head_union"": 0.08774383862813313, ""two_hand_table_context"": 0.03610832823647393}",True,True,L11_R11|padding
train__c23__user23__5-1-1,23,Listen_to_music_with_headphones,23,Listen_to_music_with_headphones,0.6432849973963536,23,Listen_to_music_with_headphones,0.8046959604811886,retained_correct,"{""global_context"": 0.5584514935811361, ""left_interaction"": 0.17921276887257895, ""right_interaction"": 0.18377898136774698, ""hand_head_union"": 0.0027615254124005637, ""two_hand_table_context"": 0.07579525808493297}",True,True,L11_R11
train__c23__user23__5-1-2,23,Listen_to_music_with_headphones,7,Eat_food,0.4192337153738294,23,Listen_to_music_with_headphones,0.3744750068043852,rescued,"{""global_context"": 0.37351807488335503, ""left_interaction"": 0.23964462280273438, ""right_interaction"": 0.32898568047417537, ""hand_head_union"": 0.0004923419819937812, ""two_hand_table_context"": 0.05735926098293728}",True,True,L11_R11|padding
train__c23__user24__5-1-1,23,Listen_to_music_with_headphones,6,Drink_water,0.3701977523639858,6,Drink_water,0.5790460417890836,unchanged_wrong,"{""global_context"": 0.09563519737937233, ""left_interaction"": 0.5808024550929214, ""right_interaction"": 0.28740689248749707, ""hand_head_union"": 0.03563995072335908, ""two_hand_table_context"": 0.0005155651068145579}",True,True,L11_R11|padding
train__c23__user24__5-1-2,23,Listen_to_music_with_headphones,6,Drink_water,0.7096205641447626,6,Drink_water,0.9467787573135688,unchanged_wrong,"{""global_context"": 0.042852545326406304, ""left_interaction"": 0.2620794122869318, ""right_interaction"": 0.5548900257457386, ""hand_head_union"": 0.14017777009443802, ""two_hand_table_context"": 2.828423930623103e-07}",True,True,L11_R11|padding
train__c23__user24__5-1-3,23,Listen_to_music_with_headphones,6,Drink_water,0.32575178398278415,6,Drink_water,0.5952557860652206,unchanged_wrong,"{""global_context"": 0.3101361945823387, ""left_interaction"": 0.38035364504213687, ""right_interaction"": 0.22849399072152596, ""hand_head_union"": 0.08100839014406558, ""two_hand_table_context"": 7.728582002326018e-06}",True,True,L11_R11|padding
train__c23__user24__7-2-1,23,Listen_to_music_with_headphones,7,Eat_food,0.46906035341515695,7,Eat_food,0.8291685732407448,unchanged_wrong,"{""global_context"": 0.01801721565425396, ""left_interaction"": 0.21736477315425873, ""right_interaction"": 0.30412131547927856, ""hand_head_union"": 0.4130478501319885, ""two_hand_table_context"": 0.04744882136583328}",True,True,L11_R11|padding
train__c23__user24__7-2-2,23,Listen_to_music_with_headphones,6,Drink_water,0.3754932300643573,7,Eat_food,0.8222547302966159,changed_wrong,"{""global_context"": 0.0006150536860028903, ""left_interaction"": 0.23484470049540201, ""right_interaction"": 0.45404796600341796, ""hand_head_union"": 0.2379926840464274, ""two_hand_table_context"": 0.07249961694081625}",True,True,L11_R11|padding
train__c23__user24__7-2-3,23,Listen_to_music_with_headphones,6,Drink_water,0.453680256687893,7,Eat_food,0.8223406863102716,changed_wrong,"{""global_context"": 0.00904310926010734, ""left_interaction"": 0.08101532961192884, ""right_interaction"": 0.39921727933381734, ""hand_head_union"": 0.3835552115189402, ""two_hand_table_context"": 0.12716903184589587}",True,True,L11_R11|padding
train__c24__user17__1-2-3,24,Use_a_mobile_phone,20,Check_the_time,0.5535148573744554,20,Check_the_time,0.663431802494602,unchanged_wrong,"{""global_context"": 0.40242738723754884, ""left_interaction"": 0.0008995811144510905, ""right_interaction"": 0.5966730753580729, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",False,False,L11_R11|padding
train__c24__user23__7-3-1,24,Use_a_mobile_phone,7,Eat_food,0.4636572287946454,7,Eat_food,0.63845539651077,unchanged_wrong,"{""global_context"": 0.24334687278384254, ""left_interaction"": 0.0692684082757859, ""right_interaction"": 0.3301427477882022, ""hand_head_union"": 0.042515743346441356, ""two_hand_table_context"": 0.31472623915899367}",True,True,L11_R11|padding
train__c24__user23__7-3-2,24,Use_a_mobile_phone,11,Peel_fruits,0.366687306261909,7,Eat_food,0.9371113946352172,changed_wrong,"{""global_context"": 0.09699112718755548, ""left_interaction"": 0.1358506354418668, ""right_interaction"": 0.5524630546569824, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.21469515020197089}",True,False,L11_R11|padding
train__c24__user23__7-3-3,24,Use_a_mobile_phone,7,Eat_food,0.18172115369160832,7,Eat_food,0.880588605054204,unchanged_wrong,"{""global_context"": 0.0005733647849410772, ""left_interaction"": 0.30105712413787844, ""right_interaction"": 0.21192030906677245, ""hand_head_union"": 0.44772634506225584, ""two_hand_table_context"": 0.03872283697128296}",True,True,L11_R11|padding
train__c24__user24__4-1-1,24,Use_a_mobile_phone,22,Turn_pages,0.28197783322533365,22,Turn_pages,0.3860819767537708,unchanged_wrong,"{""global_context"": 0.9999996532093395, ""left_interaction"": 3.373635825648142e-07, ""right_interaction"": 1.0032305329911072e-08, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.2091210134134267e-07}",True,False,L11_R11|padding
train__c24__user24__4-1-2,24,Use_a_mobile_phone,26,Play_games,0.2952988013659659,24,Use_a_mobile_phone,0.23557859930681724,rescued,"{""global_context"": 0.9999906605687635, ""left_interaction"": 8.40663942026681e-06, ""right_interaction"": 3.8179449143956e-07, ""hand_head_union"": 0.0, ""two_hand_table_context"": 6.355341987539854e-07}",True,False,L11_R11|padding
train__c24__user24__4-1-3,24,Use_a_mobile_phone,26,Play_games,0.5467746921113983,26,Play_games,0.9168760280256297,unchanged_wrong,"{""global_context"": 1.0, ""left_interaction"": 1.022883111545525e-08, ""right_interaction"": 4.820301195233394e-09, ""hand_head_union"": 0.0, ""two_hand_table_context"": 5.853534901234525e-08}",True,False,L11_R11|padding
train__c24__user24__5-1-1,24,Use_a_mobile_phone,11,Peel_fruits,0.6412712294451898,24,Use_a_mobile_phone,0.26499233533762784,rescued,"{""global_context"": 0.9740278824515964, ""left_interaction"": 0.021876394748687744, ""right_interaction"": 0.003647469955941905, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.00044819056663824165}",True,False,L11_R11|padding
train__c24__user24__5-1-2,24,Use_a_mobile_phone,10,Stir_drinks,0.6856886327747941,10,Stir_drinks,0.4303761546576951,unchanged_wrong,"{""global_context"": 0.657302729288737, ""left_interaction"": 0.14355117479960125, ""right_interaction"": 0.08701706727345784, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.11212906042734781}",True,False,L11_R11|padding
train__c24__user24__5-1-3,24,Use_a_mobile_phone,24,Use_a_mobile_phone,0.4631228357325399,24,Use_a_mobile_phone,0.5157329820705651,retained_correct,"{""global_context"": 0.977445411682129, ""left_interaction"": 0.011534354835748672, ""right_interaction"": 0.0016452958807349205, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.009374918043613433}",True,False,L11_R11|padding
train__c24__user4__3-2-1,24,Use_a_mobile_phone,11,Peel_fruits,0.6938839675510441,11,Peel_fruits,0.7495480444522739,unchanged_wrong,"{""global_context"": 0.5758413076400757, ""left_interaction"": 0.14822375774383545, ""right_interaction"": 0.0781878928343455, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.1977471113204956}",True,False,L11_R11
train__c24__user4__3-2-2,24,Use_a_mobile_phone,11,Peel_fruits,0.48225234278427154,11,Peel_fruits,0.6469540111787054,unchanged_wrong,"{""global_context"": 0.19823392232259116, ""left_interaction"": 0.433867613474528, ""right_interaction"": 0.0018940332035223644, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.36600446701049805}",True,False,L11_R11
train__c24__user4__3-2-3,24,Use_a_mobile_phone,8,Take_and_use_tableware,0.3859916799450978,9,Pour_drinks,0.8532412800020114,changed_wrong,"{""global_context"": 0.7591577370961508, ""left_interaction"": 0.06986500819524129, ""right_interaction"": 0.16997637351353964, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0010008192621171474}",True,False,L11_R11
train__c24__user4__6-1-1,24,Use_a_mobile_phone,11,Peel_fruits,0.8444065224834567,4,Wipe_hands,0.33020430967462133,changed_wrong,"{""global_context"": 0.977219984266493, ""left_interaction"": 0.021477566825018987, ""right_interaction"": 2.4424010512626008e-06, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0012999272180928125}",True,False,L11_R11|padding
train__c24__user4__6-1-2,24,Use_a_mobile_phone,11,Peel_fruits,0.6825098583425362,11,Peel_fruits,0.25517325079101416,unchanged_wrong,"{""global_context"": 0.9620312849680582, ""left_interaction"": 0.03112403800090154, ""right_interaction"": 1.6502936054744546e-10, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.006844844048221906}",True,False,L11_R11
train__c24__user4__6-1-3,24,Use_a_mobile_phone,10,Stir_drinks,0.44692708932269937,8,Take_and_use_tableware,0.39457355807649597,changed_wrong,"{""global_context"": 0.4044247040381798, ""left_interaction"": 0.4676627012399527, ""right_interaction"": 9.547580230691192e-09, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.12791258555192214}",True,False,L11_R11|padding
train__c25__user24__2-2-1,25,Watch_TV,23,Listen_to_music_with_headphones,0.27928683295524825,23,Listen_to_music_with_headphones,0.3503478909711228,unchanged_wrong,"{""global_context"": 0.9996400490785257, ""left_interaction"": 0.0003212448925926135, ""right_interaction"": 3.676275865962872e-05, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.8650098354555666e-06}",True,False,L11_R11|padding
train__c25__user24__2-2-2,25,Watch_TV,27,Take_a_selfie,0.49882486532141107,27,Take_a_selfie,0.7755472244174036,unchanged_wrong,"{""global_context"": 0.997866439819336, ""left_interaction"": 0.0017784808576107025, ""right_interaction"": 0.00032911639660596846, ""hand_head_union"": 0.0, ""two_hand_table_context"": 2.5956472381949424e-05}",True,False,L11_R11|padding
train__c25__user24__2-2-3,25,Watch_TV,27,Take_a_selfie,0.4501659236728952,27,Take_a_selfie,0.6626764889300134,unchanged_wrong,"{""global_context"": 0.9993499307071462, ""left_interaction"": 0.000625516616684549, ""right_interaction"": 2.4286896565600354e-05, ""hand_head_union"": 0.0, ""two_hand_table_context"": 2.8025191140306347e-07}",True,False,L11_R11|padding
train__c25__user24__5-3-1,25,Watch_TV,7,Eat_food,0.40906552259114737,7,Eat_food,0.9834831186211157,unchanged_wrong,"{""global_context"": 0.008837985673121043, ""left_interaction"": 0.00018867526003824814, ""right_interaction"": 0.9909733363560268, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",False,False,L11_R11|padding
train__c25__user24__5-3-2,25,Watch_TV,6,Drink_water,0.5180139793214608,7,Eat_food,0.9278631262520679,changed_wrong,"{""global_context"": 0.009213737372694344, ""left_interaction"": 3.764921285468957e-05, ""right_interaction"": 0.9907485041125067, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",False,False,L11_R11|padding
train__c25__user24__5-3-3,25,Watch_TV,6,Drink_water,0.45971921654884484,7,Eat_food,0.6545365620955714,changed_wrong,"{""global_context"": 0.07613271474838257, ""left_interaction"": 0.007077152175562722, ""right_interaction"": 0.916790212903704, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",False,False,L11_R11|padding
train__c26__user23__5-1-1,26,Play_games,8,Take_and_use_tableware,0.27033051410697123,24,Use_a_mobile_phone,0.23050853710606875,changed_wrong,"{""global_context"": 0.8377113342285156, ""left_interaction"": 0.09342789095501568, ""right_interaction"": 0.020061455493749575, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.04879928189654683}",True,False,L11_R11|padding
train__c26__user23__5-1-2,26,Play_games,8,Take_and_use_tableware,0.4673067961347568,6,Drink_water,0.6107483779426611,changed_wrong,"{""global_context"": 0.26125605901082355, ""left_interaction"": 0.3600040674209595, ""right_interaction"": 0.34976617495218915, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.028973760704199474}",True,False,L11_R11
train__c26__user23__5-1-3,26,Play_games,24,Use_a_mobile_phone,0.36400338487739453,24,Use_a_mobile_phone,0.28099018714577084,unchanged_wrong,"{""global_context"": 0.6965408779325939, ""left_interaction"": 0.047081918943495976, ""right_interaction"": 0.15063280151003883, ""hand_head_union"": 0.034108173279535206, ""two_hand_table_context"": 0.07163623968760173}",True,True,L11_R11|padding
train__c26__user24__4-1-1,26,Play_games,26,Play_games,0.41578718557972233,22,Turn_pages,0.3189777921196024,harmed,"{""global_context"": 0.9999999069586033, ""left_interaction"": 3.6945510412518096e-08, ""right_interaction"": 2.4142639107395087e-09, ""hand_head_union"": 0.0, ""two_hand_table_context"": 6.193790352149447e-08}",True,False,L11_R11|padding
train__c26__user24__4-1-2,26,Play_games,24,Use_a_mobile_phone,0.26750511515775866,24,Use_a_mobile_phone,0.20211311685462374,unchanged_wrong,"{""global_context"": 0.9999984394420277, ""left_interaction"": 1.4510652280560779e-06, ""right_interaction"": 8.664759641099161e-08, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.3837026554855666e-07}",True,False,L11_R11|padding
train__c26__user24__4-1-3,26,Play_games,27,Take_a_selfie,0.30828440716776295,26,Play_games,0.43075390259687873,rescued,"{""global_context"": 0.9995470913973722, ""left_interaction"": 0.0004520427266305143, ""right_interaction"": 4.955417022177823e-07, ""hand_head_union"": 0.0, ""two_hand_table_context"": 2.2200877290081486e-07}",True,False,L11_R11|padding
train__c26__user24__4-3-1,26,Play_games,26,Play_games,0.5441908129902516,26,Play_games,0.2892417202764117,retained_correct,"{""global_context"": 0.9999555504840353, ""left_interaction"": 4.4346964189215846e-05, ""right_interaction"": 1.377581176474569e-07, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.5264846376300303e-07}",True,False,L11_R11|padding
train__c26__user24__4-3-2,26,Play_games,26,Play_games,0.538810031182003,22,Turn_pages,0.2637826376547257,harmed,"{""global_context"": 1.0, ""left_interaction"": 2.3699820011253385e-08, ""right_interaction"": 1.0423301586927534e-08, ""hand_head_union"": 0.0, ""two_hand_table_context"": 6.572050332514274e-09}",True,False,L11_R11|padding
train__c26__user24__4-3-3,26,Play_games,24,Use_a_mobile_phone,0.2492073479323193,27,Take_a_selfie,0.21265405885578698,changed_wrong,"{""global_context"": 0.9999973433358329, ""left_interaction"": 1.5142859410843812e-06, ""right_interaction"": 2.544641444858696e-07, ""hand_head_union"": 0.0, ""two_hand_table_context"": 8.927662357954042e-07}",True,False,L11_R11|padding
train__c26__user24__5-3-1,26,Play_games,10,Stir_drinks,0.3658498759067234,7,Eat_food,0.7619248148682608,changed_wrong,"{""global_context"": 0.10650647204855214, ""left_interaction"": 0.09303967849068019, ""right_interaction"": 0.6797319495159647, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.12072188957877782}",True,False,L11_R11|padding
train__c26__user24__5-3-2,26,Play_games,10,Stir_drinks,0.29559380077367603,9,Pour_drinks,0.4154056208452204,changed_wrong,"{""global_context"": 0.7227270728663394, ""left_interaction"": 0.18432167956703588, ""right_interaction"": 0.08528327941894531, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0076678889362435596}",True,False,L11_R11|padding
train__c26__user24__5-3-3,26,Play_games,10,Stir_drinks,0.46545375074476963,8,Take_and_use_tableware,0.4255709701263184,changed_wrong,"{""global_context"": 0.5352579752604166, ""left_interaction"": 0.04241262983392786, ""right_interaction"": 0.2258613727710865, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.1964680000587746}",True,False,L11_R11|padding
train__c27__user17__1-2-1,27,Take_a_selfie,20,Check_the_time,0.2178408199499893,20,Check_the_time,0.40409448694475286,unchanged_wrong,"{""global_context"": 0.671799784121306, ""left_interaction"": 0.15078843158224356, ""right_interaction"": 0.09718417084735373, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.08022759790005891}",True,False,L11_R11|padding
train__c27__user17__1-2-2,27,Take_a_selfie,11,Peel_fruits,0.4478272291688613,11,Peel_fruits,0.4911792882048344,unchanged_wrong,"{""global_context"": 0.427883783976237, ""left_interaction"": 0.287388733455113, ""right_interaction"": 0.27686956950596403, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.007857896032787505}",True,False,L11_R11|padding
train__c27__user17__1-2-3,27,Take_a_selfie,20,Check_the_time,0.5535148573744554,20,Check_the_time,0.663431802494602,unchanged_wrong,"{""global_context"": 0.40242738723754884, ""left_interaction"": 0.0008995811144510905, ""right_interaction"": 0.5966730753580729, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",False,False,L11_R11|padding
train__c27__user23__3-2-2,27,Take_a_selfie,6,Drink_water,0.451540523746316,6,Drink_water,0.8424536206357189,unchanged_wrong,"{""global_context"": 0.2529767860065807, ""left_interaction"": 0.5952309261668812, ""right_interaction"": 0.09058856964111328, ""hand_head_union"": 0.061161447655070915, ""two_hand_table_context"": 4.2289082722907715e-05}",True,True,L11_R11|padding
train__c27__user23__3-2-3,27,Take_a_selfie,31,Do_stretching_exercises,0.21559784793825026,31,Do_stretching_exercises,0.22076255719340157,unchanged_wrong,"{""global_context"": 0.3954880813072468, ""left_interaction"": 0.44082352210735454, ""right_interaction"": 0.15242131003018083, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.011267055725229198}",True,False,L10_R11|L11_R11|padding
train__c27__user23__4-2-1,27,Take_a_selfie,39,Take_body_temperature,0.3206546671622908,2,Comb_hair,0.4058787574004791,changed_wrong,"{""global_context"": 0.4717283481504859, ""left_interaction"": 0.10234138442248833, ""right_interaction"": 0.3875309781330388, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.03839926021855052}",True,False,L11_R11|padding
train__c27__user23__4-2-2,27,Take_a_selfie,27,Take_a_selfie,0.7243904545378178,27,Take_a_selfie,0.8796798745694904,retained_correct,"{""global_context"": 0.4478694370814732, ""left_interaction"": 0.2412733577546619, ""right_interaction"": 0.2463779676528204, ""hand_head_union"": 0.040730470702761694, ""two_hand_table_context"": 0.02374886047272455}",True,True,L11_R11|padding
train__c27__user23__4-2-3,27,Take_a_selfie,27,Take_a_selfie,0.6855908457087673,2,Comb_hair,0.2826939252485678,harmed,"{""global_context"": 0.22779326968722874, ""left_interaction"": 0.47135517332288956, ""right_interaction"": 0.08781447013219197, ""hand_head_union"": 0.10050565004348755, ""two_hand_table_context"": 0.1125314368142022}",True,True,L11_R11|padding
train__c27__user24__1-1-1,27,Take_a_selfie,27,Take_a_selfie,0.7091493318226889,27,Take_a_selfie,0.897544952256196,retained_correct,"{""global_context"": 0.9772284935260641, ""left_interaction"": 1.4998242540028074e-05, ""right_interaction"": 0.002097434010998956, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.02065910142043541}",True,False,L11_R11|padding
train__c27__user24__1-1-2,27,Take_a_selfie,27,Take_a_selfie,0.5274316318381513,27,Take_a_selfie,0.7188581069480788,retained_correct,"{""global_context"": 0.9350519594938859, ""left_interaction"": 0.04200896750325742, ""right_interaction"": 0.01102392958558124, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.011915217275204866}",True,False,L11_R11|padding
