sample_id,class_id,action_name,original_frame_count,sampled_indices,used_padding,temporal_valid_count,full_trial_start_covered,full_trial_end_covered,center24_coverage_ratio,full48_coverage_ratio,attention_peak_position,attention_peak_sampled_frame,attention_entropy,attention_distribution,dilation_1_activation_norm,dilation_2_activation_norm,dilation_4_activation_norm,dilation_8_activation_norm,dilation_16_activation_norm
train__c21__user17__4-1-2,21,Read_documents,57,0 1 2 4 5 6 7 8 10 11 12 13 14 15 17 18 19 20 21 23 24 25 26 27 29 30 31 32 33 35 36 37 38 39 41 42 43 44 45 46 48 49 50 51 52 54 55 56,False,48,True,True,0.4210526315789473,1.0,47,56,2.3075976,"[0.000947038468439132, 0.006782423704862595, 0.00045439403038471937, 0.0002888304297812283, 1.655130290600937e-05, 4.039051759718859e-08, 2.6078076587054966e-08, 4.851583579323915e-10, 9.050317544279096e-07, 9.391077071541076e-08, 0.00033244179212488234, 0.0006210830179043114, 0.00032728773658163846, 2.370864422118757e-05, 0.00011488879681564867, 0.00021131285757292062, 0.0013355384580790997, 0.04286623373627663, 0.000797486340161413, 0.00010460744670126587, 8.066460395639297e-06, 2.324313612689366e-07, 4.056070793012623e-06, 7.577738415420754e-06, 6.063334723194203e-08, 2.107431784637015e-09, 1.108868218580028e-06, 1.690821932243125e-06, 3.3434549550293013e-05, 0.0800846666097641, 0.0800846666097641, 0.028555069118738174, 0.06045108288526535, 0.12797494232654572, 0.011537292040884495, 0.000947038468439132, 0.058591198176145554, 0.01678665727376938, 0.007929456420242786, 0.12797494232654572, 0.0022019303869456053, 0.00019543243979569525, 2.158696952392347e-05, 1.8862481283576926e-06, 0.00012816772505175322, 0.01731952466070652, 0.03553735837340355, 0.2883959710597992]",2.4879224,2.6664176,2.9964528,3.385405,3.4800353
train__c21__user17__4-1-3,21,Read_documents,28,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,28,True,True,0.8571428571428571,1.0,6,6,1.4284751,"[8.31681404633855e-07, 7.812923854544351e-07, 5.683511062670732e-06, 1.1081081652264402e-07, 2.0789419068023562e-05, 0.0002099656849168241, 0.42350438237190247, 0.010769186541438103, 0.21971118450164795, 0.029734672978520393, 3.029399309184555e-08, 3.9121004213882316e-09, 5.485533449700597e-08, 2.1898803603814798e-10, 7.497835241565554e-08, 3.2569113272984396e-07, 1.2031992810079828e-05, 9.572594308338012e-07, 1.292788986972937e-08, 3.829519457099195e-08, 5.990376052977808e-07, 5.990376052977808e-07, 0.0016775155672803521, 0.05058038607239723, 8.351858559763059e-05, 0.0017307656817138195, 0.012990117073059082, 0.24896536767482758, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.8901807,2.0830092,2.457539,2.88657,3.0035203
train__c21__user23__4-1-1,21,Read_documents,46,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 -1 -1,True,46,True,True,0.5217391304347826,1.0,38,38,1.6879175,"[3.331378550797126e-08, 1.317585827109724e-07, 3.0033286968489392e-09, 2.38583965028738e-07, 1.3866363588022068e-05, 7.144277574047675e-13, 2.4898469952461255e-09, 4.6321287083817e-11, 3.398098442630726e-06, 7.680822124156439e-12, 5.7700149064758956e-18, 5.725111820513761e-18, 1.1547649297828817e-14, 2.15089972499527e-08, 0.0009721071692183614, 0.022125057876110077, 0.0032885964028537273, 4.139731390750967e-05, 0.00036897024256177247, 4.2290016608603764e-06, 3.581569387733907e-07, 2.3354766653937986e-06, 0.00027851335471495986, 0.00030588707886636257, 0.0001689268829068169, 0.0004313699610065669, 0.0001538096839794889, 0.00016372954996768385, 3.12483316520229e-05, 1.4306529010355007e-05, 2.193977252318291e-06, 3.326367732370272e-05, 0.0013287127949297428, 0.0008851136080920696, 0.005421978421509266, 0.011842689476907253, 0.04264716058969498, 0.3054269850254059, 0.4046249985694885, 0.004637664183974266, 0.04683874547481537, 0.07722403854131699, 0.035355739295482635, 0.035355739295482635, 6.34848402114585e-06, 1.317585827109724e-07, 0.0, 0.0]",2.4460287,2.6038969,2.9419878,3.267059,3.371838
train__c21__user23__4-1-2,21,Read_documents,33,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,33,True,True,0.7272727272727273,1.0,2,2,0.301402,"[0.016183840110898018, 0.005420907866209745, 0.9405955076217651, 0.012603987008333206, 0.02506602182984352, 0.00010904586088145152, 2.781260031309296e-12, 1.2607907881774516e-13, 1.7871139940486188e-18, 1.5690794746402864e-13, 2.5036103745712524e-10, 3.284022012661758e-11, 1.0677720202977286e-14, 1.7305580579662916e-11, 3.989972414963905e-15, 2.3618344613396403e-08, 4.412488152638616e-08, 2.539211436669575e-07, 1.8185115777669125e-06, 4.894458243143163e-07, 1.3304517096912605e-06, 1.0259341109986053e-07, 2.5468676104721533e-13, 1.3747525340335187e-09, 4.332367526792974e-13, 1.0767894909058384e-10, 1.0259341109986053e-07, 1.2132148619059535e-09, 1.0259341109986053e-07, 1.2641988789141578e-08, 9.434314733880456e-07, 6.3472298279521056e-06, 9.235165634891018e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.1230102,2.2460706,2.5583386,2.929119,2.9885826
train__c21__user23__4-1-3,21,Read_documents,44,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 -1 -1 -1 -1,True,44,True,True,0.5454545454545454,1.0,16,16,1.12501,"[1.4771286416248586e-08, 3.4738734111527947e-10, 1.999076015835044e-09, 4.3168023466932937e-07, 2.637233140201367e-11, 6.335923674822067e-14, 3.400543180376303e-09, 4.775412704161042e-11, 3.891715394388484e-08, 0.0032860117498785257, 0.001758875441737473, 8.756924944464117e-05, 0.00017415224283467978, 3.035436832443672e-11, 0.012996428646147251, 0.010442923754453659, 0.7793222069740295, 0.02751344069838524, 4.549876564396982e-08, 2.2843802071292885e-05, 0.0006675937911495566, 0.005089474376291037, 0.008932307362556458, 0.003497941652312875, 0.007640206720679998, 0.003963686525821686, 0.04261365160346031, 0.021427487954497337, 0.006139078643172979, 0.009810219518840313, 8.226369391195476e-05, 0.00038038348429836333, 1.8174416709371144e-06, 0.0015522021567448974, 0.01567668467760086, 0.005589693784713745, 0.010774417780339718, 0.0006675937911495566, 1.856633531360785e-07, 4.543032628134824e-05, 6.406702595995739e-05, 0.003086922224611044, 0.016687745228409767, 3.847524567390792e-06, 0.0, 0.0, 0.0, 0.0]",3.0276494,3.1304662,3.3962367,3.7206542,3.7399888
train__c21__user24__1-2-1,21,Read_documents,135,0 3 6 9 11 14 17 20 23 26 29 31 34 37 40 43 46 48 51 54 57 60 63 66 68 71 74 77 80 83 86 88 91 94 97 100 103 105 108 111 114 117 120 123 125 128 131 134,False,48,True,True,0.1777777777777777,1.0,0,0,1.0022408,"[0.5305728316307068, 0.03725205734372139, 0.39428824186325073, 5.32974220313065e-10, 8.200516444557566e-15, 6.127173710593123e-18, 5.641177747151005e-09, 4.500224895309657e-05, 5.128624707140261e-06, 3.159653942930163e-06, 2.9389357791842485e-07, 2.7883847906196024e-06, 1.1992693771389895e-06, 1.6615237541373062e-07, 9.521288646396897e-09, 5.444674572308017e-11, 1.488491274681536e-11, 4.720480516889891e-12, 1.1074435368307184e-13, 2.581177188220457e-13, 6.461851300760711e-15, 4.743202225654386e-06, 1.0919472970272182e-06, 6.283722086664056e-06, 2.2840387359224223e-08, 1.6816113202366978e-05, 2.922202156696585e-06, 0.00016720365965738893, 1.1201946108485572e-05, 1.0857298548216932e-05, 2.6606953724694904e-06, 0.0007150393794290721, 0.00032736884895712137, 6.970085087232292e-05, 0.00028001342434436083, 8.504093216288311e-07, 2.1670355465630564e-07, 5.2914242587576155e-06, 1.0523254786676262e-05, 0.0013782742898911238, 0.0004545066331047565, 1.4160587852529716e-05, 0.0024189467076212168, 0.024430500343441963, 0.0032045836560428143, 4.411865575093543e-07, 0.0019135444890707731, 0.002381444675847888]",2.4683597,2.6095467,2.9024026,3.3292255,3.4198115
train__c21__user24__1-2-2,21,Read_documents,36,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,36,True,True,0.6666666666666666,1.0,18,18,1.5097511,"[1.1809344734742266e-12, 9.48907510726904e-13, 1.1584389003616025e-10, 0.00044971227180212736, 0.02342907153069973, 0.03685910627245903, 0.0230658408254385, 0.016356129199266434, 0.0034284309949725866, 0.0026286691427230835, 5.8074867411050946e-05, 2.4209206458181143e-05, 0.02166835032403469, 0.004071362316608429, 0.006017083767801523, 0.0287059023976326, 0.10019344091415405, 0.09266377985477448, 0.6137592196464539, 0.02003994770348072, 0.0035929647274315357, 3.991423363913782e-05, 2.3833878003642894e-05, 1.3237689699963084e-06, 2.238985507574398e-05, 4.869873464485863e-07, 7.689076930716965e-09, 3.0520799776390106e-10, 4.548774995782878e-06, 1.295825404667994e-05, 8.449843153357506e-05, 0.0002903560525737703, 0.00250829360447824, 7.015718495040346e-08, 2.6572737343855124e-09, 1.0758952839751146e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.08862,2.2515442,2.5960665,3.0250015,3.1158264
train__c21__user24__1-2-3,21,Read_documents,48,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47,False,48,True,True,0.5,1.0,0,0,1.5745893,"[0.4050888419151306, 1.509625576545659e-06, 0.0007461947971023619, 2.1839856344740838e-05, 0.03430723771452904, 3.2973252928059082e-06, 2.0314232642704155e-06, 2.9098794129822636e-06, 7.831833386262588e-07, 4.0802227886160836e-05, 1.957712447619997e-05, 0.00037521030753850937, 6.3557613430020865e-06, 0.0003871207882184535, 0.0004251689533703029, 0.00020399830827955157, 0.009829188697040081, 2.9851546059944667e-05, 0.00024606892839074135, 1.7649310848355526e-06, 8.420015547017101e-06, 5.664828495355323e-05, 0.00409741559997201, 0.1974245309829712, 6.064709396014223e-06, 2.3019040327199036e-06, 6.064709396014223e-06, 0.0008455494535155594, 0.00150735501665622, 3.0321643862407655e-05, 0.04616543650627136, 0.005513675510883331, 0.002227726159617305, 0.0007698815315961838, 0.0019969206769019365, 0.0005811370792798698, 0.00024225398374255747, 5.521981165657053e-06, 1.0873425253521418e-06, 9.726405636456548e-08, 0.001372462254948914, 0.26154500246047974, 0.020808393135666847, 0.00020399830827955157, 2.4747800125624053e-05, 4.3433748942334205e-05, 1.3322398899617838e-06, 0.0027724499814212322]",2.3619022,2.5091295,2.8193753,3.2416658,3.32647
train__c21__user24__7-2-1,21,Read_documents,83,0 2 3 5 7 9 10 12 14 16 17 19 21 23 24 26 28 30 31 33 35 37 38 40 42 44 45 47 49 51 52 54 56 58 59 61 63 65 66 68 70 72 73 75 77 79 80 82,False,48,True,True,0.2891566265060241,1.0,3,5,0.0791218,"[5.305033523102687e-17, 6.807731176434796e-21, 8.865600209793305e-18, 0.9857494831085205, 1.1097359142731023e-11, 4.131564335016175e-17, 4.517303567355122e-34, 1.5587900272341774e-31, 1.6267028968286468e-07, 7.218629533985568e-34, 8.13553308269584e-18, 0.0, 3.6373035072756466e-07, 5.676126086087555e-22, 4.855047849061828e-22, 0.0012095848796889186, 1.2562993859884995e-37, 4.5023235600469383e-17, 5.118775098489597e-34, 1.1646654557132613e-21, 1.538771495097945e-26, 0.0, 0.0, 0.0, 0.0, 5.095711605261741e-25, 9.191282541244651e-38, 3.563848115498698e-39, 2.958141058189689e-42, 1.375199562155486e-20, 1.34861766906254e-33, 7.681801908386102e-23, 5.213438794529669e-29, 8.3410065692363e-21, 3.596001261030324e-05, 4.2781202254813804e-19, 5.416130655078177e-09, 5.826439212163853e-17, 1.3425412725664253e-24, 7.275064461964575e-08, 3.95629492708216e-13, 9.191282541244651e-38, 1.5995821970267787e-41, 1.961817850054744e-44, 3.386377868887353e-41, 1.5414283107572988e-44, 7.84989559952169e-35, 0.013004263862967491]",2.4878974,2.837218,2.9116123,3.0991611,3.3723505
train__c21__user24__7-2-2,21,Read_documents,45,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 -1 -1 -1,True,45,True,True,0.5333333333333333,1.0,4,4,1.6361194,"[0.0, 0.0, 7.636785365971596e-32, 4.764612323606817e-26, 0.4195820391178131, 2.7854038520125357e-11, 1.4658156999303174e-07, 1.192797266554527e-27, 0.07522691786289215, 0.1147073432803154, 0.00667676841840148, 0.28837424516677856, 0.004809095989912748, 0.00617500115185976, 0.005622402764856815, 1.6515296010766178e-06, 3.5089243510810775e-08, 3.558820753823966e-05, 4.892186552751809e-06, 5.031619652179353e-14, 2.6799302831461296e-21, 9.80908925027372e-45, 9.918453071898868e-34, 2.141789498511785e-31, 1.1024712875951082e-05, 0.0007728920318186283, 2.819500011241871e-08, 2.3423667983024643e-07, 3.570661378762468e-22, 0.0016108453273773193, 0.00022846643696539104, 0.022237032651901245, 0.0032539968378841877, 0.003630095859989524, 0.0020683661568909883, 0.00042683150968514383, 9.944738175310386e-13, 0.01228045579046011, 0.0004687827022280544, 1.6040861737565137e-05, 5.785238599287368e-08, 1.7044847306320736e-17, 0.02121872454881668, 0.0017147358739748597, 0.008845280855894089, 0.0, 0.0, 0.0]",1.5155756,1.928258,2.257021,2.6111937,2.8008492
train__c21__user24__7-2-3,21,Read_documents,51,0 1 2 3 4 5 6 7 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 43 44 45 46 47 48 49 50,False,48,True,True,0.4705882352941176,1.0,42,45,0.08348411,"[4.0315421710897524e-28, 0.0, 4.67242541354346e-21, 3.6029877626987218e-22, 1.8374580414355802e-19, 1.0304000319649731e-08, 1.7459361956184694e-08, 2.3451796948847914e-07, 3.848121127165488e-39, 1.3597533576599611e-21, 1.4920745788437787e-40, 1.915869273409533e-40, 3.4297931781687573e-38, 9.879719086299602e-29, 1.0705920267441602e-42, 9.467017264084321e-27, 3.5032461608120427e-44, 8.309627250133775e-37, 3.937648684752736e-43, 0.0, 4.003802922508755e-35, 0.0, 4.064931551084339e-12, 6.571330393896624e-13, 3.1939369364408776e-05, 0.014947164803743362, 2.5818996909132016e-17, 2.820358489395887e-14, 1.352011040022725e-20, 6.743504159220148e-36, 1.2978893205553996e-32, 8.6718738893417e-39, 1.2541603497916165e-13, 1.096200387407098e-12, 2.973523120439192e-13, 3.373469735379331e-05, 5.334417907398858e-10, 3.3989555765794284e-20, 1.5918499157718813e-12, 3.3291939659978263e-15, 0.0005886912695132196, 3.4193976716778707e-06, 0.9843894839286804, 2.798444772300674e-27, 4.78459742225823e-06, 3.6400208192033225e-32, 1.2639967740014912e-13, 5.162518164070207e-07]",2.1692653,2.5141027,2.6020207,2.7698956,2.956208
train__c21__user4__4-1-1,21,Read_documents,9,0 1 2 3 4 5 6 7 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,9,True,True,1.0,1.0,8,8,0.07494736,"[3.317204282472454e-29, 2.2197359408537446e-38, 1.627877208142741e-22, 1.3515903946178287e-25, 2.833898220255815e-11, 0.0010938706109300256, 0.00012369145406410098, 0.012039102613925934, 0.9867433309555054, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.94042844,1.2695545,1.6270261,1.9555255,2.1096404
train__c21__user4__4-1-2,21,Read_documents,12,0 1 2 3 4 5 6 7 8 9 10 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,12,True,True,1.0,1.0,4,4,0.3515594,"[7.88931035414872e-43, 2.5214779588144656e-15, 0.00020493095507845283, 0.000293550081551075, 0.9314969778060913, 0.00188451015856117, 0.003359502647072077, 0.00014306486991699785, 0.014593014493584633, 0.016536051407456398, 0.028128771111369133, 0.003359502647072077, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.2645607,1.4644426,1.8583027,2.2416089,2.3414583
train__c21__user4__4-1-3,21,Read_documents,6,0 1 2 3 4 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,6,True,True,1.0,1.0,5,5,1.1923494e-16,"[6.389129180193855e-32, 9.827589192599736e-39, 1.166692152826833e-27, 1.639519203260036e-43, 4.315256085491642e-18, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.2193706,1.7329524,1.898186,2.051642,2.2389877
train__c22__user24__1-2-1,22,Turn_pages,46,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 -1 -1,True,46,True,True,0.5217391304347826,1.0,42,42,1.8681959,"[2.846061590844329e-07, 0.0018676077015697956, 0.0003509130619931966, 0.0006454279064200819, 0.00018205128435511142, 7.129230652935803e-05, 0.000324541557347402, 0.011440482921898365, 0.00038540258537977934, 6.802759889978915e-05, 0.002183454344049096, 0.03061632066965103, 8.872471516951919e-05, 0.00045058131217956543, 0.0004102589446119964, 5.552250877371989e-05, 0.002051165560260415, 0.0004435956943780184, 2.8804697649320588e-05, 7.2829684540920425e-06, 1.7298564216616796e-06, 2.3966239837136527e-07, 2.152841034330777e-06, 2.203894382546423e-06, 6.631218639086001e-06, 1.6791602552856943e-09, 1.384146397498398e-08, 4.062113293912262e-05, 0.002183454344049096, 0.00602871086448431, 0.017998406663537025, 0.2158660739660263, 0.0188621673732996, 0.0051566301845014095, 0.02275211736559868, 0.0017272545956075191, 3.5848024708684534e-05, 0.0012636864557862282, 0.0007313655805774033, 0.022399378940463066, 0.0012248068815097213, 0.000518615881446749, 0.41609275341033936, 0.11375342309474945, 0.087217777967453, 0.014462126418948174, 0.0, 0.0]",2.5270054,2.670564,2.9686356,3.3915622,3.4717102
train__c22__user24__1-2-2,22,Turn_pages,31,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,31,True,True,0.7741935483870968,1.0,11,11,1.156938,"[0.0012409333139657974, 0.00018735291087068617, 0.0005421236273832619, 1.2551862710097339e-05, 3.2557054510107264e-05, 0.03353999927639961, 0.006401220802217722, 0.008219330571591854, 0.022342458367347717, 0.10493738204240799, 0.1017087996006012, 0.6842776536941528, 0.029140058904886246, 0.006604418158531189, 7.810031820554286e-05, 7.111114246072248e-05, 1.4758647921553347e-06, 2.4962360839708708e-05, 5.601750672212802e-07, 8.308772336818038e-09, 2.4701329870424615e-10, 1.9248905118729454e-06, 4.915380031889072e-06, 6.892328383401036e-05, 0.00022599073417950422, 0.0003339927061460912, 8.17995626789525e-09, 1.4408158000023263e-10, 5.108135581188833e-10, 5.353280041475728e-10, 1.1675050473058945e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.9717792,2.1282535,2.4713905,2.9011793,2.9940584
train__c22__user24__1-2-3,22,Turn_pages,41,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 -1 -1 -1 -1 -1 -1 -1,True,41,True,True,0.5853658536585366,1.0,38,38,0.09028217,"[1.7651949519859045e-06, 2.0550624313386834e-08, 2.910314151449711e-06, 3.0026976673980244e-06, 5.43718260814785e-06, 0.0006383495638146996, 1.7929927480508923e-06, 1.573301233293023e-05, 6.952187447950564e-08, 3.115754054761055e-07, 1.46339800721762e-06, 0.00010100156941916794, 0.004571680445224047, 1.7477796632192621e-07, 7.172872784622086e-08, 1.8032602611128823e-07, 1.5489093129872344e-05, 2.553719787101727e-05, 5.137010248290608e-07, 0.0007463063229806721, 8.373324089916423e-05, 1.9888389942934737e-05, 6.558494987984886e-06, 1.573301233293023e-05, 4.7239068408089224e-06, 2.1627620299113914e-06, 5.586239382182612e-08, 1.033350383039533e-08, 8.482256563802082e-10, 7.431748144881567e-06, 0.0010524606332182884, 0.00010420770558994263, 1.7929927480508923e-06, 2.141424317869678e-07, 2.141424317869678e-07, 1.991834785997071e-08, 2.4127355118253035e-06, 0.0037900563329458237, 0.9872080683708191, 0.0015313210897147655, 3.7156401958782226e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.2614713,2.4041429,2.7136471,3.132597,3.214519
train__c22__user24__7-2-1,22,Turn_pages,14,0 1 2 3 4 5 6 7 8 9 10 11 12 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,14,True,True,1.0,1.0,10,10,7.325335e-09,"[2.5050086746523714e-24, 2.9286520270897955e-24, 2.1574925092024543e-17, 6.148035420495571e-28, 0.0, 1.579437130303645e-39, 3.881596746179743e-43, 0.0, 5.985850643627616e-37, 5.019316125925988e-13, 1.0, 1.9206329235355035e-11, 3.124056291436972e-10, 2.648220441611576e-31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.2672889,1.7251863,1.8748764,2.0956938,2.2621427
train__c22__user24__7-2-2,22,Turn_pages,28,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,28,True,True,0.8571428571428571,1.0,0,0,0.7900168,"[0.7681401371955872, 2.255696198025847e-19, 5.99494683495988e-13, 4.487382916184956e-30, 0.003670111997053027, 0.005957179702818394, 0.002903297543525696, 0.17683590948581696, 0.005257192999124527, 0.007530581206083298, 0.005509490147233009, 1.9068972960667452e-06, 4.245926987778148e-08, 2.3547040655103046e-06, 3.567919737434977e-09, 5.735953095191125e-21, 1.4735726818207507e-32, 0.0, 4.151486830408703e-41, 6.538939323050432e-33, 1.1500062100822106e-05, 0.004862108267843723, 1.1359297946711422e-09, 9.928607269671375e-09, 1.1119652053540754e-21, 0.00966945756226778, 0.0015062110032886267, 0.008142500184476376, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.1492811,1.551866,1.8581897,2.2482812,2.5283842
train__c22__user24__7-2-3,22,Turn_pages,43,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 -1 -1 -1 -1 -1,True,43,True,True,0.5581395348837209,1.0,38,38,0.04463004,"[1.2712975205886323e-07, 1.1375299209248624e-06, 2.7685173499972546e-40, 1.5302759543132359e-21, 9.66310197626036e-40, 1.240765712251766e-39, 7.998944358673425e-37, 8.47646738989024e-28, 2.0055383621416782e-41, 4.720682890792306e-24, 3.2229864679470793e-44, 2.8197248226549505e-35, 3.48502928077582e-42, 0.0, 4.557661149668529e-37, 0.0, 4.2737571370412344e-23, 3.397093463773601e-17, 3.6433760072445244e-44, 0.005997941829264164, 5.4382733651436865e-05, 1.7251864143863157e-16, 3.472422409290729e-14, 3.5175961531333485e-19, 1.2389007521515654e-36, 2.0364617722346036e-30, 2.5968768973610707e-37, 1.4822905273007003e-12, 1.2003953603692552e-12, 9.990576074758728e-13, 4.1372200939804316e-05, 3.2496749735599906e-10, 8.893876965443124e-20, 5.832747120909181e-20, 1.6974259926296706e-20, 9.430689221535845e-33, 0.0008309829281643033, 8.808649909042288e-06, 0.9930603504180908, 1.0108468569882703e-25, 5.019017407903448e-06, 4.7892992950135714e-32, 3.1192100768615005e-13, 0.0, 0.0, 0.0, 0.0, 0.0]",2.1053681,2.4461315,2.5216424,2.7009945,2.8886368
