sample_id,class_id,action_name,user_id,frame_key,people_count,selected_candidate,best_rmse,second_rmse,relative_margin,confident_10pct,confident_20pct,selected_is_json_first,valid_common_joints,candidate_rmses,skeleton_path,ir_path
train__c36__user6__1-1-1,36,Walk,user6,2025-05-31_17-42-35.216_00000043,2,0,0.169955685893086,0.36822216978514344,0.5384425495285777,True,True,True,6,0.16995569|0.36822217,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user6\1-1-1\predictions\Color_2025-05-31_17-42-35.216_00000043.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user6\1-1-1\IR_2025-05-31_17-42-35.216_00000043.png
train__c36__user6__1-1-1,36,Walk,user6,2025-05-31_17-42-35.616_00000047,3,2,0.11384540662024784,0.11542759303151491,0.013707176678587544,False,False,False,7,0.11542759|0.44549065|0.11384541,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user6\1-1-1\predictions\Color_2025-05-31_17-42-35.616_00000047.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user6\1-1-1\IR_2025-05-31_17-42-35.616_00000047.png
train__c36__user6__1-1-1,36,Walk,user6,2025-05-31_17-42-35.716_00000048,3,0,0.16181195975102647,0.1802706478792453,0.10239430736712846,True,False,True,7,0.16181196|0.45262088|0.18027065,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user6\1-1-1\predictions\Color_2025-05-31_17-42-35.716_00000048.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user6\1-1-1\IR_2025-05-31_17-42-35.716_00000048.png
train__c36__user6__1-1-1,36,Walk,user6,2025-05-31_17-42-35.816_00000049,3,0,0.15740672300682768,0.22331794926155532,0.2951452244330385,True,True,True,7,0.15740672|0.52281950|0.22331795,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user6\1-1-1\predictions\Color_2025-05-31_17-42-35.816_00000049.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user6\1-1-1\IR_2025-05-31_17-42-35.816_00000049.png
train__c36__user6__1-1-1,36,Walk,user6,2025-05-31_17-42-35.916_00000050,3,0,0.2665784768307693,0.31486618779629005,0.15335946772653025,True,False,True,8,0.26657848|0.63328648|0.31486619,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user6\1-1-1\predictions\Color_2025-05-31_17-42-35.916_00000050.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user6\1-1-1\IR_2025-05-31_17-42-35.916_00000050.png
train__c36__user6__1-1-1,36,Walk,user6,2025-05-31_17-42-36.116_00000052,3,0,0.1972844736548161,0.37156078159218003,0.46903848998963293,True,True,True,8,0.19728447|0.63790498|0.37156078,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user6\1-1-1\predictions\Color_2025-05-31_17-42-36.116_00000052.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user6\1-1-1\IR_2025-05-31_17-42-36.116_00000052.png
train__c36__user6__1-1-2,36,Walk,user6,2025-05-31_17-45-39.916_00000030,2,0,0.08098240832555552,0.39761318347380914,0.796328663908877,True,True,True,9,0.08098241|0.39761318,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user6\1-1-2\predictions\Color_2025-05-31_17-45-39.916_00000030.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user6\1-1-2\IR_2025-05-31_17-45-39.916_00000030.png
train__c36__user6__1-1-2,36,Walk,user6,2025-05-31_17-45-40.016_00000031,2,0,0.20622821466515384,0.38368492981814195,0.46250634664514606,True,True,True,7,0.20622821|0.38368493,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user6\1-1-2\predictions\Color_2025-05-31_17-45-40.016_00000031.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user6\1-1-2\IR_2025-05-31_17-45-40.016_00000031.png
train__c36__user6__1-1-2,36,Walk,user6,2025-05-31_17-45-40.116_00000032,2,0,0.08737893123128167,0.37943839860543455,0.7697151064509311,True,True,True,6,0.08737893|0.37943840,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user6\1-1-2\predictions\Color_2025-05-31_17-45-40.116_00000032.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user6\1-1-2\IR_2025-05-31_17-45-40.116_00000032.png
train__c36__user6__1-1-2,36,Walk,user6,2025-05-31_17-45-40.216_00000033,2,0,0.09301412640492158,0.38073165367841566,0.7556963664400602,True,True,True,6,0.09301413|0.38073165,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user6\1-1-2\predictions\Color_2025-05-31_17-45-40.216_00000033.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user6\1-1-2\IR_2025-05-31_17-45-40.216_00000033.png
train__c36__user6__1-1-2,36,Walk,user6,2025-05-31_17-45-40.316_00000034,2,0,0.10090015932335007,0.3649346160766098,0.7235116788642261,True,True,True,6,0.10090016|0.36493462,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user6\1-1-2\predictions\Color_2025-05-31_17-45-40.316_00000034.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user6\1-1-2\IR_2025-05-31_17-45-40.316_00000034.png
train__c36__user6__1-1-2,36,Walk,user6,2025-05-31_17-45-40.416_00000035,2,0,0.12152906844383253,0.37377595841477584,0.6748611950344521,True,True,True,6,0.12152907|0.37377596,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user6\1-1-2\predictions\Color_2025-05-31_17-45-40.416_00000035.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user6\1-1-2\IR_2025-05-31_17-45-40.416_00000035.png
train__c36__user6__1-1-2,36,Walk,user6,2025-05-31_17-45-40.516_00000036,2,0,0.12062318976656844,0.36663242292389986,0.6709969380105654,True,True,True,6,0.12062319|0.36663242,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user6\1-1-2\predictions\Color_2025-05-31_17-45-40.516_00000036.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user6\1-1-2\IR_2025-05-31_17-45-40.516_00000036.png
train__c36__user6__1-1-2,36,Walk,user6,2025-05-31_17-45-40.616_00000037,2,0,0.1114864310542209,0.34063509216877674,0.6727100829676644,True,True,True,7,0.11148643|0.34063509,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user6\1-1-2\predictions\Color_2025-05-31_17-45-40.616_00000037.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user6\1-1-2\IR_2025-05-31_17-45-40.616_00000037.png
train__c36__user6__1-1-2,36,Walk,user6,2025-05-31_17-45-40.716_00000038,2,0,0.15298764824645472,0.3263282065973866,0.5311847239880001,True,True,True,8,0.15298765|0.32632821,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user6\1-1-2\predictions\Color_2025-05-31_17-45-40.716_00000038.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user6\1-1-2\IR_2025-05-31_17-45-40.716_00000038.png
train__c36__user6__1-1-2,36,Walk,user6,2025-05-31_17-45-40.816_00000039,2,0,0.13704131716162507,0.3512359183906191,0.6098311420154425,True,True,True,8,0.13704132|0.35123592,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user6\1-1-2\predictions\Color_2025-05-31_17-45-40.816_00000039.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user6\1-1-2\IR_2025-05-31_17-45-40.816_00000039.png
train__c36__user6__1-1-2,36,Walk,user6,2025-05-31_17-45-40.916_00000040,2,0,0.11882207315599613,0.38543812695788077,0.6917220564197569,True,True,True,8,0.11882207|0.38543813,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user6\1-1-2\predictions\Color_2025-05-31_17-45-40.916_00000040.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user6\1-1-2\IR_2025-05-31_17-45-40.916_00000040.png
train__c36__user6__1-1-2,36,Walk,user6,2025-05-31_17-45-41.016_00000041,2,0,0.16120238297625647,0.4428205709890484,0.6359645564427872,True,True,True,8,0.16120238|0.44282057,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user6\1-1-2\predictions\Color_2025-05-31_17-45-41.016_00000041.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user6\1-1-2\IR_2025-05-31_17-45-41.016_00000041.png
train__c36__user6__1-1-2,36,Walk,user6,2025-05-31_17-45-41.116_00000042,2,0,0.14959115565630862,0.5739167053468146,0.7393504070143566,True,True,True,8,0.14959116|0.57391671,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user6\1-1-2\predictions\Color_2025-05-31_17-45-41.116_00000042.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user6\1-1-2\IR_2025-05-31_17-45-41.116_00000042.png
train__c36__user6__1-1-2,36,Walk,user6,2025-05-31_17-45-41.216_00000043,3,0,0.20312379197941638,0.37297206157021295,0.4553914008350521,True,True,True,8,0.20312379|0.65391974|0.37297206,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user6\1-1-2\predictions\Color_2025-05-31_17-45-41.216_00000043.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user6\1-1-2\IR_2025-05-31_17-45-41.216_00000043.png
train__c36__user6__1-1-3,36,Walk,user6,2025-05-31_17-47-32.816_00000029,2,0,0.16131498763346855,0.4651799581866387,0.6532202542381544,True,True,True,10,0.16131499|0.46517996,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user6\1-1-3\predictions\Color_2025-05-31_17-47-32.816_00000029.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user6\1-1-3\IR_2025-05-31_17-47-32.816_00000029.png
train__c36__user6__1-1-3,36,Walk,user6,2025-05-31_17-47-32.916_00000030,2,0,0.06027940857221373,0.5496723972854084,0.8903357547697368,True,True,True,8,0.06027941|0.54967240,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user6\1-1-3\predictions\Color_2025-05-31_17-47-32.916_00000030.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user6\1-1-3\IR_2025-05-31_17-47-32.916_00000030.png
train__c36__user6__1-1-3,36,Walk,user6,2025-05-31_17-47-33.016_00000031,2,0,0.06071119462473774,0.45328121998791904,0.8660628502845191,True,True,True,8,0.06071119|0.45328122,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user6\1-1-3\predictions\Color_2025-05-31_17-47-33.016_00000031.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user6\1-1-3\IR_2025-05-31_17-47-33.016_00000031.png
train__c36__user6__1-1-3,36,Walk,user6,2025-05-31_17-47-33.116_00000032,2,0,0.13169288755504435,0.3971280602962176,0.668386848673411,True,True,True,8,0.13169289|0.39712806,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user6\1-1-3\predictions\Color_2025-05-31_17-47-33.116_00000032.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user6\1-1-3\IR_2025-05-31_17-47-33.116_00000032.png
train__c36__user6__1-1-3,36,Walk,user6,2025-05-31_17-47-33.216_00000033,2,0,0.11585141947777969,0.5131941877654922,0.7742542253211979,True,True,True,8,0.11585142|0.51319419,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user6\1-1-3\predictions\Color_2025-05-31_17-47-33.216_00000033.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user6\1-1-3\IR_2025-05-31_17-47-33.216_00000033.png
train__c36__user6__1-1-3,36,Walk,user6,2025-05-31_17-47-33.316_00000034,2,0,0.29536674085232395,0.6496429440922327,0.5453398770226782,True,True,True,8,0.29536674|0.64964294,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user6\1-1-3\predictions\Color_2025-05-31_17-47-33.316_00000034.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user6\1-1-3\IR_2025-05-31_17-47-33.316_00000034.png
train__c36__user6__1-1-3,36,Walk,user6,2025-05-31_17-47-33.516_00000036,3,0,0.34232705226597115,0.4050443626928499,0.15484059575577414,True,False,True,8,0.34232705|0.40504436|0.67520847,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user6\1-1-3\predictions\Color_2025-05-31_17-47-33.516_00000036.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user6\1-1-3\IR_2025-05-31_17-47-33.516_00000036.png
train__c36__user6__3-1-1,36,Walk,user6,2025-05-30_19-10-10.816_00000269,2,0,0.11211327109450517,12.555512996350894,0.9910705941583517,True,True,True,12,0.11211327|12.55551300,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user6\3-1-1\predictions\Color_2025-05-30_19-10-10.816_00000269.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user6\3-1-1\IR_2025-05-30_19-10-10.816_00000269.png
train__c36__user6__3-1-1,36,Walk,user6,2025-05-30_19-10-10.916_00000270,2,0,0.08920973493257159,1.2292239575472406,0.9274259711708043,True,True,True,12,0.08920973|1.22922396,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user6\3-1-1\predictions\Color_2025-05-30_19-10-10.916_00000270.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user6\3-1-1\IR_2025-05-30_19-10-10.916_00000270.png
train__c36__user6__3-1-1,36,Walk,user6,2025-05-30_19-10-11.016_00000271,2,0,0.10818914656924172,1.4520752082113497,0.9254934276424236,True,True,True,12,0.10818915|1.45207521,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user6\3-1-1\predictions\Color_2025-05-30_19-10-11.016_00000271.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user6\3-1-1\IR_2025-05-30_19-10-11.016_00000271.png
train__c36__user6__3-1-1,36,Walk,user6,2025-05-30_19-10-11.116_00000272,2,0,0.10847010334228183,0.9738688118979489,0.8886193889597028,True,True,True,12,0.10847010|0.97386881,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user6\3-1-1\predictions\Color_2025-05-30_19-10-11.116_00000272.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user6\3-1-1\IR_2025-05-30_19-10-11.116_00000272.png
train__c36__user6__5-3-3,36,Walk,user6,2025-05-30_19-57-28.316_00000024,2,0,0.2617057117711702,0.29972865077420774,0.1268578726285365,True,False,True,9,0.26170571|0.29972865,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user6\5-3-3\predictions\Color_2025-05-30_19-57-28.316_00000024.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user6\5-3-3\IR_2025-05-30_19-57-28.316_00000024.png
train__c36__user6__5-3-3,36,Walk,user6,2025-05-30_19-57-28.416_00000025,2,0,0.10597461225423237,0.25328268726232456,0.58159551527312,True,True,True,8,0.10597461|0.25328269,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user6\5-3-3\predictions\Color_2025-05-30_19-57-28.416_00000025.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user6\5-3-3\IR_2025-05-30_19-57-28.416_00000025.png
train__c36__user6__5-3-3,36,Walk,user6,2025-05-30_19-57-28.516_00000026,2,0,0.16042222272262413,0.18659056905104796,0.14024474260145817,True,False,True,9,0.16042222|0.18659057,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\36_Walk\user6\5-3-3\predictions\Color_2025-05-30_19-57-28.516_00000026.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\36_Walk\user6\5-3-3\IR_2025-05-30_19-57-28.516_00000026.png
train__c01__user7__1-1-1,1,Brush_teeth,user7,2025-05-31_17-59-04.816_00000019,3,0,0.12230654864834625,0.9096077501457807,0.8655392408114988,True,True,True,8,0.12230655|0.96218453|0.90960775,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-1\predictions\Color_2025-05-31_17-59-04.816_00000019.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-1\IR_2025-05-31_17-59-04.816_00000019.png
train__c01__user7__1-1-1,1,Brush_teeth,user7,2025-05-31_17-59-04.916_00000020,3,0,0.15322694747462903,0.7927368264919228,0.8067114553606647,True,True,True,8,0.15322695|0.79273683|0.94219306,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-1\predictions\Color_2025-05-31_17-59-04.916_00000020.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-1\IR_2025-05-31_17-59-04.916_00000020.png
train__c01__user7__1-1-1,1,Brush_teeth,user7,2025-05-31_17-59-05.016_00000021,3,0,0.2560482525110962,0.8713747355775294,0.7061559831185688,True,True,True,9,0.25604825|0.87137474|0.95216093,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-1\predictions\Color_2025-05-31_17-59-05.016_00000021.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-1\IR_2025-05-31_17-59-05.016_00000021.png
train__c01__user7__1-1-1,1,Brush_teeth,user7,2025-05-31_17-59-05.116_00000022,2,0,0.10533728709990567,1.0026672555475544,0.8949429269609676,True,True,True,8,0.10533729|1.00266726,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-1\predictions\Color_2025-05-31_17-59-05.116_00000022.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-1\IR_2025-05-31_17-59-05.116_00000022.png
train__c01__user7__1-1-1,1,Brush_teeth,user7,2025-05-31_17-59-05.216_00000023,2,0,0.08598067009164927,1.0307880239990916,0.9165874378729443,True,True,True,8,0.08598067|1.03078802,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-1\predictions\Color_2025-05-31_17-59-05.216_00000023.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-1\IR_2025-05-31_17-59-05.216_00000023.png
train__c01__user7__1-1-1,1,Brush_teeth,user7,2025-05-31_17-59-05.316_00000024,2,0,0.24442925019076217,1.0229249010037842,0.7610486850492089,True,True,True,8,0.24442925|1.02292490,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-1\predictions\Color_2025-05-31_17-59-05.316_00000024.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-1\IR_2025-05-31_17-59-05.316_00000024.png
train__c01__user7__1-1-1,1,Brush_teeth,user7,2025-05-31_17-59-05.416_00000025,3,0,0.18175051395873298,0.9563199724477638,0.8099480098763068,True,True,True,8,0.18175051|1.02905440|0.95631997,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-1\predictions\Color_2025-05-31_17-59-05.416_00000025.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-1\IR_2025-05-31_17-59-05.416_00000025.png
train__c01__user7__1-1-1,1,Brush_teeth,user7,2025-05-31_17-59-05.516_00000026,3,0,0.1650055012805034,0.9929792974633751,0.8338278535091116,True,True,True,8,0.16500550|1.05134236|0.99297930,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-1\predictions\Color_2025-05-31_17-59-05.516_00000026.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-1\IR_2025-05-31_17-59-05.516_00000026.png
train__c01__user7__1-1-1,1,Brush_teeth,user7,2025-05-31_17-59-05.616_00000027,2,0,0.1669487067507424,1.060508969140611,0.8425768082979721,True,True,True,8,0.16694871|1.06050897,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-1\predictions\Color_2025-05-31_17-59-05.616_00000027.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-1\IR_2025-05-31_17-59-05.616_00000027.png
train__c01__user7__1-1-1,1,Brush_teeth,user7,2025-05-31_17-59-05.716_00000028,2,0,0.17396308563026058,1.0163912377014084,0.8288423992874221,True,True,True,8,0.17396309|1.01639124,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-1\predictions\Color_2025-05-31_17-59-05.716_00000028.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-1\IR_2025-05-31_17-59-05.716_00000028.png
train__c01__user7__1-1-1,1,Brush_teeth,user7,2025-05-31_17-59-05.816_00000029,2,0,0.08585988144336162,1.0556410580446285,0.9186656479595436,True,True,True,8,0.08585988|1.05564106,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-1\predictions\Color_2025-05-31_17-59-05.816_00000029.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-1\IR_2025-05-31_17-59-05.816_00000029.png
train__c01__user7__1-1-1,1,Brush_teeth,user7,2025-05-31_17-59-05.916_00000030,2,0,0.15516318687481742,0.975257876384352,0.8409003499155877,True,True,True,8,0.15516319|0.97525788,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-1\predictions\Color_2025-05-31_17-59-05.916_00000030.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-1\IR_2025-05-31_17-59-05.916_00000030.png
train__c01__user7__1-1-1,1,Brush_teeth,user7,2025-05-31_17-59-06.016_00000031,2,0,0.1622829789898124,1.0210585779317625,0.8410639874173235,True,True,True,8,0.16228298|1.02105858,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-1\predictions\Color_2025-05-31_17-59-06.016_00000031.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-1\IR_2025-05-31_17-59-06.016_00000031.png
train__c01__user7__1-1-1,1,Brush_teeth,user7,2025-05-31_17-59-06.116_00000032,3,0,0.20548408817841501,0.9363019017541175,0.7805365045254632,True,True,True,8,0.20548409|1.02091841|0.93630190,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-1\predictions\Color_2025-05-31_17-59-06.116_00000032.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-1\IR_2025-05-31_17-59-06.116_00000032.png
train__c01__user7__1-1-1,1,Brush_teeth,user7,2025-05-31_17-59-06.216_00000033,2,0,0.2359203385134967,1.071374696685829,0.7797966115465594,True,True,True,8,0.23592034|1.07137470,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-1\predictions\Color_2025-05-31_17-59-06.216_00000033.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-1\IR_2025-05-31_17-59-06.216_00000033.png
train__c01__user7__1-1-1,1,Brush_teeth,user7,2025-05-31_17-59-06.316_00000034,2,0,0.23392607041663527,1.03629465194236,0.7742668361954969,True,True,True,8,0.23392607|1.03629465,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-1\predictions\Color_2025-05-31_17-59-06.316_00000034.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-1\IR_2025-05-31_17-59-06.316_00000034.png
train__c01__user7__1-1-1,1,Brush_teeth,user7,2025-05-31_17-59-06.416_00000035,2,0,0.25200941766467655,1.0238207125684549,0.7538539564876925,True,True,True,8,0.25200942|1.02382071,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-1\predictions\Color_2025-05-31_17-59-06.416_00000035.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-1\IR_2025-05-31_17-59-06.416_00000035.png
train__c01__user7__1-1-1,1,Brush_teeth,user7,2025-05-31_17-59-06.516_00000036,2,0,0.24092124578119337,1.0413572393536086,0.7686468805549016,True,True,True,9,0.24092125|1.04135724,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-1\predictions\Color_2025-05-31_17-59-06.516_00000036.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-1\IR_2025-05-31_17-59-06.516_00000036.png
train__c01__user7__1-1-1,1,Brush_teeth,user7,2025-05-31_17-59-06.616_00000037,3,0,0.24889198876727925,0.9123176172589625,0.727187128628438,True,True,True,9,0.24889199|1.07417054|0.91231762,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-1\predictions\Color_2025-05-31_17-59-06.616_00000037.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-1\IR_2025-05-31_17-59-06.616_00000037.png
train__c01__user7__1-1-1,1,Brush_teeth,user7,2025-05-31_17-59-06.716_00000038,3,0,0.21991461179389687,0.8749648274127235,0.7486589118739941,True,True,True,8,0.21991461|0.96157499|0.87496483,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-1\predictions\Color_2025-05-31_17-59-06.716_00000038.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-1\IR_2025-05-31_17-59-06.716_00000038.png
